temperature	PNCA	NAPRT	NMNAT1-NaMN	NADS	SIRT	NAMPT	NMNAT1-NMN	NT5-NaMN	NT5-NMN	NRK1-NMN	PNP-NR	NRK1-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	pathway
60.0	4.729038619667422e-19	4.732830618804522e-19	4.729041816966495e-19	4.729041816964026e-19	5.166037920663715e-08	5.402221434217426e-08	5.346055190695043e-08	4.968819424334669e-21	2.3141203324887513e-10	2.3094834319643585e-10	4.410481728033271e-13	1.5229668870940209e-19	2.908286994524553e-22	5.611987450955723e-10	6.908243076103324e-23	2.858372754627676e-25	2.2641879635853906e-14	1.800172700862009e-09	NAMPT
60.0	5.478746565890915e-19	5.467367163278601e-19	5.478743121852187e-19	5.47874312185219e-19	5.165936306825408e-08	5.424644136211543e-08	5.3459525736333974e-08	9.885204057193561e-24	2.3141516758633048e-10	5.705929547648328e-12	2.2568656848659818e-10	-1.9169646511217675e-19	-7.581742094883071e-18	5.612063876574921e-10	1.374358507566785e-25	-1.4580129631106217e-23	2.2669552083961333e-14	1.8001626687130478e-09	NAMPT
60.0	1.850343145711281e-17	1.8504958051012113e-17	1.850342435158081e-17	1.85034243515808e-17	5.1660116890093433e-08	5.424698188483912e-08	5.346028104586821e-08	1.552895178299984e-21	2.314214602547185e-10	5.942352604340941e-12	2.2546862229347933e-10	-4.702861605639213e-22	-1.7843440748567183e-20	5.612217312888555e-10	2.1590193660220222e-23	-1.5886597475962418e-26	1.0485356898175478e-14	1.8001641743098783e-09	NAMPT
60.0	5.114362535103992e-19	5.089266839233405e-19	5.11430842657269e-19	5.114308426572621e-19	5.165984676763676e-08	5.411407575816073e-08	5.346001061184403e-08	5.069439115654122e-21	2.912443073001414e-09	2.819583404332522e-09	9.278678927654717e-11	1.6991509525848028e-19	5.590552224384564e-21	5.612054777318216e-10	5.60025732354804e-24	8.406753869689734e-26	7.28793923454571e-14	1.8001638446346794e-09	NAMPT
60.0	9.632071723420908e-17	9.632076564903805e-17	9.632072204557134e-17	9.632072204557134e-17	5.1659606795322956e-08	5.4022748803656085e-08	5.345977449962187e-08	1.6872565529833868e-21	2.3141217812555455e-10	2.2963697237521595e-10	1.7710665926366392e-12	2.4723212628048836e-19	1.9067489964528914e-21	5.611990983532961e-10	2.3458245116883138e-23	8.531508088535963e-26	4.13915770192394e-15	1.800167800550208e-09	NAMPT
60.0	4.1926258965432183e-19	4.1945534669564076e-19	4.192643029102789e-19	4.1926430291027004e-19	5.166108735954032e-08	5.4252501660359544e-08	5.346126043722516e-08	3.518977836526709e-22	2.3141912993518623e-10	1.3939558964610286e-12	2.3001161268100114e-10	2.1021390240306133e-22	3.468546843351214e-20	5.612160491894667e-10	4.892501054694971e-24	3.915219796559664e-26	1.3561357724030648e-14	1.8001730780102942e-09	NAMPT
60.0	3.116290744702977e-17	3.1163642944917576e-17	3.1162905003799806e-17	3.116290500379979e-17	5.166089819636803e-08	5.41998798857014e-08	5.3461072723890756e-08	9.418002359502224e-22	2.3141323923376483e-10	5.3807763302028703e-11	1.7756241510732837e-10	8.098064443370697e-21	2.6720278171395048e-20	5.612016856895277e-10	1.3094025770410598e-23	1.2405874215276915e-25	4.3060824407762087e-14	1.8001745588750154e-09	NAMPT
60.0	4.735747665439354e-19	4.735744949542534e-19	4.735780878591545e-19	4.735780878591546e-19	5.166034369328005e-08	5.402190401986205e-08	5.346050672517489e-08	1.6767056986775957e-23	2.3142534378350375e-10	2.3125924967303327e-10	1.5798377353094145e-13	4.5963773271166646e-20	3.1399325059825033e-23	5.61231200633923e-10	2.33115546055555e-25	3.0860425891143654e-26	8.110336939528688e-15	1.8001630323111645e-09	NAMPT
60.0	6.444463368818006e-19	6.444375530343781e-19	6.44440880893005e-19	6.444408808930048e-19	5.165808024574936e-08	5.4023976305853373e-08	5.3458239563200195e-08	1.6251935065742372e-23	2.3140827055595706e-10	2.268610992596122e-10	4.542816498781956e-12	-1.1592588714160688e-19	-2.3213514757794906e-21	5.61189570394588e-10	2.259537091272473e-25	-4.260287190567067e-26	4.354797562882625e-15	1.8001593190575245e-09	NAMPT
60.0	1.2654332632373348e-18	1.2655325001725984e-18	1.2654287761531902e-18	1.2654287761531875e-18	5.166134906915839e-08	5.425159648045756e-08	5.346152431373074e-08	1.0635673194400764e-22	2.3141609837390882e-10	2.552589288039125e-12	2.288111474516279e-10	-2.2007802626956353e-22	-1.9724979004572725e-20	5.612086572288081e-10	1.478697642846088e-24	-8.64186826827508e-26	5.236163424176543e-14	1.8001752462499343e-09	NAMPT
60.0	6.349717372838356e-19	6.349714921018632e-19	6.349748279301433e-19	6.349748279301437e-19	5.165819536175378e-08	5.418411500866968e-08	5.3458351108618745e-08	1.5100346583983597e-23	2.3140784599452886e-10	6.68324813786932e-11	1.644838271831209e-10	5.847434532846036e-21	1.4388066801761738e-20	5.611885351722475e-10	2.0994295792814235e-25	1.5329675168744648e-25	9.153743271470341e-14	1.8001557477627844e-09	NAMPT
60.0	4.55505609537042e-19	4.555024113552431e-19	4.5550388630784175e-19	4.555038863078467e-19	5.166060781777735e-08	5.4043970455287635e-08	5.346078024659961e-08	5.699438297308203e-23	2.3140983841813417e-10	2.0941302314660018e-10	2.1906981951567113e-11	1.3852415313398613e-22	1.4487974165726364e-23	5.6119339336559e-10	7.924036233280667e-25	1.1374113255226699e-27	8.983331996683936e-14	1.8001724293286613e-09	NAMPT
60.0	6.690814510178129e-18	6.690904752274349e-18	6.6908160440884736e-18	6.690816044088494e-18	5.16599010633623e-08	5.4027963892774325e-08	5.346007084313861e-08	3.254124666377369e-21	2.3141259885362784e-10	2.2471967368535614e-10	6.690596156601052e-12	-2.4283042859893284e-19	-7.229767316050859e-21	5.612001242288483e-10	4.524270712109541e-23	-4.818217168721103e-26	2.329011670660486e-15	1.8001697867057335e-09	NAMPT
60.0	4.215291413957395e-19	4.215303511209257e-19	4.215221510452249e-19	4.21522151045225e-19	5.1661054326767556e-08	5.4039891163558927e-08	5.346122625978995e-08	4.681077827635154e-23	7.31305921403812e-10	7.138496209811834e-10	1.7383490719631837e-11	-1.0357727294340834e-20	-2.5218331450065114e-22	5.612086032272032e-10	2.0594663194338208e-25	-2.0221978568468495e-26	7.280970299677042e-14	1.8001719335630684e-09	NAMPT
60.0	4.174267435276529e-19	4.1751026862869807e-19	4.1742570398310943e-19	4.1742570398312253e-19	5.166111279746899e-08	5.4023753405704746e-08	5.346128632420454e-08	4.8942204841770783e-20	2.581200872472532e-09	2.5799406784330964e-09	1.1986590385578248e-12	-2.175511177441213e-20	-1.0106040144091982e-23	5.612068873114136e-10	6.100540695055057e-23	-9.932592574058699e-27	6.153500087793687e-14	1.8001735273023335e-09	NAMPT
60.0	5.50555362841132e-19	5.506764836678369e-19	5.505555128837668e-19	5.505555128837665e-19	5.1659050917977465e-08	5.4234622014135174e-08	5.3459113236861774e-08	1.346081419942421e-22	2.3152955837902896e-10	1.7506092497526535e-11	2.1381061403646082e-10	1.2430898473235354e-22	1.5174467612544558e-21	5.614853114015001e-10	1.871482308986007e-24	2.892119955629045e-26	2.1285184504160295e-13	1.8000623194252566e-09	NAMPT
60.0	2.07913093236305e-18	2.0791279500359906e-18	2.0791307540642722e-18	2.079130754064269e-18	5.29659643256708e-08	5.5329640182540865e-08	5.476614168170336e-08	2.6303716182909005e-22	2.3141293738624823e-10	2.291153866090285e-10	2.2827050392835016e-12	-7.38163628565235e-20	-7.354145216637288e-22	5.612009496844505e-10	3.657055120707995e-24	-9.156708002825533e-26	1.4845737936257857e-14	1.8001773584875045e-09	NAMPT
60.0	4.460923251693823e-19	4.461390965298996e-19	4.460953536880124e-19	4.460953536880137e-19	5.166073832844397e-08	5.4062892377653204e-08	5.34609130851434e-08	2.417042831998232e-22	2.3141325817612473e-10	1.906356975165083e-10	4.0760376753479266e-11	-7.605447021232164e-21	-1.6260736310459539e-21	5.61201731877329e-10	3.360460097829464e-24	-1.3124388427209395e-26	1.718390613720217e-14	1.800174757118375e-09	NAMPT
60.0	1.5518529979856512e-18	1.5517924031748675e-18	1.5518501256089318e-18	1.5518501256089283e-18	5.166131982497788e-08	5.40392062468941e-08	5.346149789192479e-08	2.027222016275942e-22	2.3141465347476706e-10	2.1491143219071712e-10	1.6486287680967057e-11	-2.2368029198904793e-20	-1.715824425756853e-21	5.612051340816549e-10	2.818484887793531e-24	-3.374073309163946e-26	1.6933603082880533e-14	1.8001780681023802e-09	NAMPT
60.0	4.479463665821802e-19	4.479030661413827e-19	4.479412935693458e-19	4.479412935693457e-19	5.1660706210246376e-08	5.402310313685952e-08	5.346087818355224e-08	7.774984040705046e-23	1.3890243520627502e-09	1.3880042729847027e-09	9.744166451436471e-13	-1.847356437963533e-20	-1.2967475358297696e-23	5.612048743629705e-10	1.8009211505164258e-25	-1.1633888029635256e-26	4.566243290354901e-14	1.8001719736200702e-09	NAMPT
60.0	1.4948061159867676e-17	1.4952485480603437e-17	1.4948065536729637e-17	1.4948065536729674e-17	5.1660565108485034e-08	5.432804427610584e-08	5.346073974437598e-08	4.373126488708095e-21	3.07045578914278e-10	9.38617818869385e-13	3.0608770867572526e-10	-6.11525175918505e-23	-1.994117340150371e-20	5.611975707783328e-10	4.5823538392597796e-23	-2.4012938059288545e-26	1.9252419683296097e-14	1.8001746506951225e-09	NAMPT
60.0	5.878861420509925e-17	5.879066323064563e-17	5.878861344894275e-17	5.878861344894258e-17	5.165998904071523e-08	5.408865776526083e-08	5.3460160879087514e-08	6.98864940314541e-21	2.3140982822942613e-10	1.641063107942535e-10	6.728888036998253e-11	2.4180598371691223e-20	9.91446548454605e-21	5.611933685221201e-10	9.716450675214056e-23	4.128907774186551e-26	1.4637065190126433e-14	1.8001718973769296e-09	NAMPT
60.0	4.464604904679961e-19	4.464518391099847e-19	4.464573669454154e-19	4.464573669454149e-19	5.1660737745066037e-08	5.403177910053196e-08	5.346091405006716e-08	3.105881931243366e-23	2.3141192927520907e-10	2.2174537007167454e-10	9.659163144850691e-12	-5.221045510329817e-20	-2.2742303810797725e-21	5.611984915730556e-10	4.318166049992644e-25	-3.333884070071992e-26	7.396058683833771e-15	1.800176305135779e-09	NAMPT
60.0	4.2062597093105147e-19	4.2103935101835553e-19	4.20626832772026e-19	4.2062683277203084e-19	5.1661080726441344e-08	5.4220727175919395e-08	5.346125791462311e-08	4.425317150819732e-22	2.3141338141778909e-10	3.314615239983488e-11	1.9824921978135833e-10	-7.186734551468254e-22	-4.298239189211548e-21	5.612020323816786e-10	6.1526016455719035e-24	-7.475316069462034e-27	1.800923659587062e-14	1.800177188499044e-09	NAMPT
60.0	4.615768054765939e-19	4.615752330393132e-19	4.615772784098675e-19	4.615772784098676e-19	5.1660461630279624e-08	5.4025967227385925e-08	5.34606100762481e-08	1.1603276119300799e-21	7.580093934093747e-09	7.576002324937194e-09	3.997731891660929e-12	6.400296614628554e-19	3.376545521826071e-22	5.612655420548484e-10	4.925584600649624e-25	1.5180090056455068e-25	9.387726488893574e-14	1.800148446356466e-09	NAMPT
60.0	5.167126395262849e-19	5.164387476629069e-19	5.167119956918817e-19	5.167119956918808e-19	5.1659754540414936e-08	5.402169634624318e-08	5.345991016984263e-08	2.249931430706682e-23	2.3142790068944105e-10	2.308791593186179e-10	5.219464540803653e-13	-8.863810187339643e-20	-2.003700560443464e-22	5.612374352287053e-10	3.1281219743596534e-25	-1.9693115229640893e-25	2.6794916742737253e-14	1.8001556297454229e-09	NAMPT
60.0	4.505080590316343e-19	4.507070414037299e-19	4.505127052352177e-19	4.505127052352161e-19	5.16606166154673e-08	5.4142838591277634e-08	5.346076834965175e-08	4.259473170729118e-22	2.3144283420874257e-10	1.1064644074976333e-10	1.2078920252625202e-10	-1.1438533799554627e-20	-1.2486861186885435e-20	5.612738481755184e-10	5.92202564162952e-24	-1.4231988568796997e-26	7.190932727228088e-15	1.8001517346263425e-09	NAMPT
60.0	2.671439264524182e-16	2.671448755375304e-16	2.671439258188805e-16	2.6714392581887935e-16	5.166103496157358e-08	5.402285048786498e-08	5.346121175456704e-08	8.40783647932831e-20	2.8760117676363575e-10	2.871632040076353e-10	4.165866462373502e-13	6.581983267287552e-20	9.547953694066156e-23	5.612007608332737e-10	9.40579445860256e-22	9.384084429407219e-26	2.138610976312767e-14	1.8001770598460404e-09	NAMPT
60.0	9.912573233749726e-19	1.000193908546418e-18	9.912559947330355e-19	9.912559947329912e-19	5.166126564736667e-08	5.423057336922543e-08	5.346144334781172e-08	1.0056644384435984e-20	2.3802504403705336e-10	3.009831190191159e-11	2.0789991964201133e-10	4.395259168778691e-21	3.035762597927602e-20	5.612032893910513e-10	1.3593593264977925e-22	7.495590026505056e-26	2.681249313044307e-14	1.8001777013238312e-09	NAMPT
60.0	4.0660259487367507e-19	4.065875080276926e-19	4.0660185856714553e-19	4.0660185856714336e-19	5.1661269406310215e-08	5.4061215951305994e-08	5.3461447985664975e-08	1.2073994606392996e-22	2.3141316595479927e-10	1.9284670732679738e-10	3.854496207667044e-11	2.0272736195695005e-20	4.0517684726287236e-21	5.612015070109299e-10	1.6786701732814593e-24	4.326143741428757e-26	2.149655133146833e-14	1.8001785797634563e-09	NAMPT
60.0	9.793127516181853e-18	9.862514083858845e-18	9.793127568647816e-18	9.793127568647114e-18	5.1661033696995827e-08	5.417533584704619e-08	5.346120483108414e-08	1.0302898087486721e-19	2.3142110507459913e-10	7.851095447689765e-11	1.5289625802688408e-10	1.0820506078984442e-20	2.107168260863509e-20	5.612208652407426e-10	1.432431294003765e-21	3.6655584810008735e-26	1.3892570817387655e-14	1.800171144005043e-09	NAMPT
60.0	4.87354196976823e-19	4.873442769401585e-19	4.873554090426876e-19	4.873554090426878e-19	5.166019067849101e-08	5.411395313560796e-08	5.346036409586217e-08	2.9422758947960476e-23	2.3140989500374225e-10	1.390143869049725e-10	9.238193149839195e-11	-7.48894821199729e-21	-4.976608767005013e-21	5.61193531340184e-10	4.0907015011783723e-25	-1.4002083777502866e-26	1.3576600377779617e-14	1.8001734181653623e-09	NAMPT
60.0	8.682796349957262e-19	8.682876548048765e-19	8.68278320567406e-19	8.682783205674048e-19	5.165497486009338e-08	5.401675474218089e-08	5.3455079026713474e-08	2.429797209891463e-22	2.3145001682268312e-10	2.310656631634431e-10	3.826525092241347e-13	4.2554316628967914e-19	7.047108230579629e-22	5.61291361815167e-10	3.3781927492394555e-24	5.997968680815657e-26	1.7011500158857885e-15	1.8001041674813696e-09	NAMPT
60.0	4.145724468925139e-19	4.1464177744387624e-19	4.1456989467828037e-19	4.1456989467828013e-19	5.166115723456567e-08	5.429509811708264e-08	5.3461333231788225e-08	7.338472353933998e-23	2.8002136160793167e-10	7.455646410001715e-12	2.7249891582348515e-10	-6.022597068932647e-23	-2.2008547077862633e-21	5.611991699621295e-10	8.431700292968916e-25	-1.0328899042939117e-26	6.679937444479478e-14	1.8001759977714785e-09	NAMPT
60.0	4.559654813804233e-19	4.559976533346833e-19	4.559695464073847e-19	4.559695464073777e-19	5.166060777416135e-08	5.410908240545487e-08	5.3460782385067975e-08	1.8153560497047126e-22	2.7440148105808367e-10	1.8729991020654374e-10	8.708078693672221e-11	-1.2142674503005199e-20	-5.645166474473194e-21	5.611984495241568e-10	2.128508911723339e-24	-2.5795082386483883e-26	2.078391481774053e-14	1.8001746113737911e-09	NAMPT
60.0	6.107356423273235e-17	6.113772877754845e-17	6.107356450615646e-17	6.10735645061578e-17	5.166143692297162e-08	5.4245454250778444e-08	5.3461611442495806e-08	6.575261022883763e-20	2.3141935626020856e-10	8.793149048170397e-12	2.2259527540692417e-10	1.887850474931052e-21	4.778656357445954e-20	5.612166010456347e-10	9.141709037052124e-22	1.2713064647920662e-25	3.09318051139842e-14	1.800174580622718e-09	NAMPT
60.0	6.608741342120177e-17	6.608784622441572e-17	6.60874212991068e-17	6.608742129910679e-17	5.1677546657325184e-08	5.405252727747415e-08	5.347772261114448e-08	5.917537017511958e-21	2.314109592224448e-10	2.178024190113432e-10	1.3549509348766815e-11	1.542740641084375e-20	9.596000054966537e-22	5.611961262605553e-10	8.227262984966719e-23	8.003885412392838e-26	5.903086233480774e-14	1.8001760197647154e-09	NAMPT
60.0	4.113425247857303e-19	4.127677884811109e-19	4.113391509141781e-19	4.1133915091417823e-19	5.2926178170302185e-08	5.548498908535692e-08	5.472635218191381e-08	1.6894609795651116e-21	2.3141862687794666e-10	3.399654595815222e-11	1.9740385861611137e-10	4.7427842451180795e-21	2.7538139337045634e-20	5.612148225675365e-10	2.3488893674154906e-23	4.866731636620565e-26	1.8222303683097382e-14	1.800174011978743e-09	NAMPT
60.0	4.0897184470243526e-19	4.0908494124759095e-19	4.089694279411955e-19	4.0896942794102145e-19	5.166121612038507e-08	5.4025923898522104e-08	5.346138670283757e-08	6.415040004648211e-20	3.723728765044513e-09	3.7203926777413897e-09	3.1731867959942283e-12	6.239500006390127e-20	5.319628471670269e-23	5.61201108152861e-10	5.542726926821464e-23	5.228328949925298e-26	1.6290050712977247e-13	1.8001705830900042e-09	NAMPT
60.0	4.738728223565815e-19	4.738771141829248e-19	4.73877469251292e-19	4.738774692512798e-19	5.166036854120315e-08	5.4021844756115503e-08	5.3460542006493677e-08	2.9075759672910125e-22	2.3141218407929312e-10	2.3130854690831284e-10	9.857659201205626e-14	5.692401828451491e-20	2.425896235359204e-23	5.611991128704989e-10	4.042457539493246e-24	2.3842611536480037e-26	5.0605789682184366e-15	1.8001734653447457e-09	NAMPT
60.0	4.581884538560676e-19	4.583422589693093e-19	4.581846522924589e-19	4.58184652292461e-19	5.166129696308321e-08	5.424951272556197e-08	5.346147440993432e-08	1.6197454178502094e-22	2.3141436285409738e-10	4.580472556154708e-12	2.2680465336828844e-10	3.679413492501074e-22	1.8217500756345694e-20	5.612044254513337e-10	2.2519625110771395e-24	4.495973411171682e-26	2.9236929654217426e-14	1.8001774471876698e-09	NAMPT
60.0	4.090067741101821e-19	4.0900222583264404e-19	4.0901153729243514e-19	4.090115372924354e-19	5.166120470721796e-08	5.4209451607251685e-08	5.3461371318909136e-08	2.742607173337327e-23	2.3142124536352474e-10	4.456216452561669e-11	1.8674065611039235e-10	-1.6324570988878716e-21	-6.838910191576966e-21	5.612212073121369e-10	3.8130983232934607e-25	-8.303196755002464e-26	1.1842472751566106e-13	1.800166612292714e-09	NAMPT
60.0	2.2266317176731173e-18	2.2266285888223496e-18	2.226629267261034e-18	2.2266292672610355e-18	5.166114511636823e-08	5.402468052736599e-08	5.346132188612595e-08	1.1399050664124341e-22	2.314148923314066e-10	2.2926196771281578e-10	2.139630119428506e-12	9.226348641725835e-21	8.610378364081379e-23	5.612057164939779e-10	1.584831447867131e-24	1.024261124722962e-26	1.3294499162250975e-14	1.8001767721118136e-09	NAMPT
60.0	4.931741162528569e-19	4.932380501847213e-19	4.931767880915528e-19	4.931767880915541e-19	5.166009875508797e-08	5.436097208303271e-08	5.3460266664095055e-08	6.915557113742801e-22	1.189392238726004e-09	8.49894832357586e-10	3.394788986423811e-10	-6.566642946750387e-20	-2.6228356222794913e-20	5.612080124321869e-10	1.8707232313597288e-24	-2.73757807251949e-26	1.8507726037108582e-14	1.8001679096373094e-09	NAMPT
60.0	1.2752048737749146e-16	1.2752208792455243e-16	1.275204874830525e-16	1.2752048748305227e-16	5.166097325496806e-08	5.407012617586774e-08	5.3461148070055824e-08	7.294841476838505e-21	2.3141393737748444e-10	1.8363921952674838e-10	4.7738155855778646e-11	4.080284699062146e-21	1.0605992242139256e-21	5.612033879971696e-10	1.0142155272706318e-22	1.5551442153615477e-26	3.6561994957440365e-14	1.800174942572264e-09	NAMPT
60.0	4.479063156369817e-19	4.479167939194282e-19	4.479051404434611e-19	4.479051404434612e-19	5.16606981396043e-08	5.420715365391147e-08	5.346086699534541e-08	1.6526865945704546e-23	2.3141829202308347e-10	4.634563960719349e-11	1.8502354434487773e-10	-8.777761765585695e-22	-3.503878501780084e-21	5.612140060793158e-10	2.2977612484757705e-25	-1.7804509108297948e-26	4.9108071012297154e-14	1.8001688562598711e-09	NAMPT
60.0	4.490505732050971e-19	4.490880403910367e-19	4.490511367300822e-19	4.490511367300819e-19	5.166070064809732e-08	5.423512524891864e-08	5.3460875882026566e-08	5.0688281363734646e-23	2.3141265445608182e-10	1.836354728656241e-11	2.1303737414886094e-10	-1.0127635102997092e-21	-1.1748830450618764e-20	5.612002598062021e-10	7.047287068949533e-25	-1.2388075703684911e-26	1.1733020658457366e-14	1.8001752342946536e-09	NAMPT
60.0	1.9527271652313947e-18	1.97203123956738e-18	1.9527279098659977e-18	1.9527279098659916e-18	5.1660745925865374e-08	5.423669363655077e-08	5.346091908168467e-08	2.0527199881401092e-20	2.3141554503731822e-10	1.684829802081054e-11	2.145518052233855e-10	1.9236413426896466e-21	2.4495348063275442e-20	5.612073080091854e-10	2.853935197523814e-22	3.375237532915256e-26	1.5441793122146863e-14	1.8001731576124259e-09	NAMPT
60.0	3.9204415712140754e-19	3.920662361532974e-19	3.9204544571296963e-19	3.920454457129548e-19	5.166146088655412e-08	5.402775565187562e-08	5.34616393179605e-08	7.161956505077291e-22	2.3141403087212422e-10	2.2650131339486187e-10	4.87432480485401e-12	1.4756939569215236e-20	3.175401952434359e-22	5.612036159683429e-10	9.95740279778379e-24	4.788369970288676e-26	3.8392672408331046e-14	1.8001784322679337e-09	NAMPT
60.0	1.6170884882046693e-16	1.6295577665104235e-16	1.6170884919032858e-16	1.617088491903356e-16	5.16611353664594e-08	5.4189135835757215e-08	5.346131251998785e-08	1.6990404214636942e-18	2.3141245499332792e-10	6.478891351452361e-11	1.6658739375511015e-10	4.745467099277138e-19	1.2200608405036276e-18	5.611997734493902e-10	2.362207845629473e-20	5.068453040461002e-24	3.614772369418697e-14	1.8001773160784576e-09	NAMPT
60.0	1.8262214749301491e-16	1.8262235895923968e-16	1.8262214649923622e-16	1.8262214649923637e-16	5.166057036622764e-08	5.402203776925291e-08	5.3460739395272224e-08	1.5723278353060788e-20	2.31419795774679e-10	2.3133909442972804e-10	7.676071706014112e-14	1.1225306454907033e-19	3.72463702041072e-23	5.612176727290603e-10	2.1860369544567775e-22	3.6607119586421987e-26	3.940627890738043e-15	1.8001692115734098e-09	NAMPT
60.0	6.434155033999147e-19	6.43438598414993e-19	6.4341679787398125e-19	6.434167978739812e-19	5.1658091589144936e-08	5.4211240495135795e-08	5.345825009052286e-08	6.440386851546376e-24	2.3140877869759802e-10	3.960918366902669e-11	1.9178584930897646e-10	1.848496927199693e-21	8.950032300418292e-21	5.611908094133857e-10	8.954190940552989e-26	1.228091419930293e-26	1.374571959482554e-14	1.8001585021923227e-09	NAMPT
60.0	1.809943906036195e-17	1.8099523209500654e-17	1.8099437762282295e-17	1.80994377622823e-17	5.166099515635821e-08	5.402631148955816e-08	5.346117056651336e-08	2.9612928334671083e-21	2.3141335467849662e-10	2.2747439812510829e-10	3.9000911755216255e-12	1.4725349459807147e-20	2.5244455316456932e-22	5.612019671823506e-10	4.1171411085949526e-23	4.8162525411407667e-26	3.8865377866680514e-14	1.8001754275636545e-09	NAMPT
60.0	4.168043239022457e-19	4.165580732865154e-19	4.168001274911819e-19	4.1680012749118196e-19	5.166113028804007e-08	5.402364424162612e-08	5.3461307181704284e-08	5.29821745047308e-23	3.1244322646572455e-10	3.1130948776709246e-10	1.110936629354349e-12	-6.960181031063515e-20	-2.4836644254356783e-22	5.612033213097521e-10	5.455851256135627e-25	-9.759623028138e-26	2.2802069277800512e-14	1.8001768939944714e-09	NAMPT
60.0	4.369326317449241e-17	4.369394440666308e-17	4.369326386541253e-17	4.369326386541121e-17	5.166126078349586e-08	5.402303271061564e-08	5.3461439664539833e-08	4.409310846235126e-20	2.3212785876217985e-10	2.3173542009455366e-10	3.732759772421935e-13	3.3828691748482185e-20	5.448816645565938e-23	5.612006069930038e-10	6.111463452949421e-22	5.355299897833366e-26	1.9162690383927595e-14	1.80017892515242e-09	NAMPT
60.0	6.525989533180216e-17	6.525997597546169e-17	6.525989946471467e-17	6.525989946471465e-17	5.1764805533413415e-08	5.4126303856243165e-08	5.356497516052828e-08	6.133053513535823e-21	2.3142392644406888e-10	2.3132297531384535e-10	9.602171000452059e-14	-1.7568491397711386e-19	-7.292556952311483e-23	5.612277446850402e-10	8.526899621820816e-23	-7.167396526994234e-26	4.929420218930069e-15	1.8001696922743644e-09	NAMPT
60.0	3.923569049214257e-19	3.923261368941792e-19	3.923537242003633e-19	3.923537242003624e-19	5.166145307617773e-08	5.4089649182932336e-08	5.346163017078201e-08	9.984572860338585e-23	2.3141657136404116e-10	1.6460736986642205e-10	6.67830307619762e-11	2.4479289839801054e-21	9.930874380152414e-22	5.612098105369288e-10	1.3881739391146768e-24	7.450620414131207e-27	2.6170735642856523e-14	1.8001770951124127e-09	NAMPT
60.0	7.230689552396423e-19	7.23064451194529e-19	7.2306777166304575e-19	7.230677716630455e-19	5.16570181582578e-08	5.4019358601554756e-08	5.345716843047949e-08	5.590732884847994e-24	2.3140648136864928e-10	2.3040151711407386e-10	9.55892071905185e-13	2.584741228267255e-20	1.0722295373166966e-22	5.611852077594319e-10	7.77290105431132e-26	1.0538271160801045e-25	4.9072182670242735e-14	1.800150272006025e-09	NAMPT
60.0	3.912013065759611e-19	3.91230565495777e-19	3.9119999815787867e-19	3.9119999815788454e-19	5.166138079155413e-08	5.4023439233901754e-08	5.346152615891693e-08	2.920967976689682e-21	2.3145704514603056e-10	2.3085246938740751e-10	5.750544609442625e-13	-1.504003886136934e-20	-3.746205773950471e-23	5.613084992479584e-10	4.0610767019748995e-23	-3.6819105327806426e-26	2.9521297678867205e-14	1.8001453677322406e-09	NAMPT
60.0	4.397147848819811e-19	4.397878321809407e-19	4.397154351221448e-19	4.397154351221466e-19	5.166082021447189e-08	5.4227657806575445e-08	5.346099417964667e-08	8.633033264577975e-23	2.314106369529057e-10	2.5942350362837253e-11	2.0538858084072345e-10	-8.277907974280358e-22	-6.552420554903256e-21	5.611953404598504e-10	1.2002668477688742e-24	-4.868219255858351e-26	7.97057493450728e-14	1.8001739654933462e-09	NAMPT
60.0	4.156506441938712e-19	4.160965806092858e-19	4.1565437442047353e-19	4.156543744204622e-19	5.166114409533582e-08	5.425026310298103e-08	5.346132048143058e-08	4.430029973580213e-22	2.3141268621152176e-10	3.670402008531146e-12	2.2769112679004044e-10	4.0200780325957435e-23	2.4935144100450927e-21	5.61200337236571e-10	6.159153971672656e-24	1.0725793503613126e-26	5.115741295017833e-14	1.8001763866212883e-09	NAMPT
60.0	4.1539791283975533e-19	4.1545210918270777e-19	4.1540073837570295e-19	4.154007383757033e-19	5.166112881138881e-08	5.42476675282577e-08	5.346129844890632e-08	4.8550340835291264e-23	2.3142284645598118e-10	6.278878334707381e-12	2.251138406421305e-10	6.916727226183562e-22	2.479638347256319e-20	5.612251113120362e-10	6.750045177235649e-25	6.353368928110811e-26	3.012747914328019e-14	1.8001696378509865e-09	NAMPT
60.0	3.7801809833405605e-17	3.786102760026312e-17	3.780180633644806e-17	3.7801806336452284e-17	5.166111625569233e-08	5.4053779223798044e-08	5.3461294147735945e-08	3.971914289971042e-19	2.3141282231112697e-10	2.0012841541891552e-10	3.126725490889592e-11	3.7904841310513764e-19	5.921847438585759e-20	5.612006690928671e-10	5.52222712265046e-21	6.219235064173216e-25	1.7151983315536853e-14	1.8001779299224214e-09	NAMPT
