	metabolite	PNCA	PNCB	NADD-NaMN	NADE	SIRT	NAMPT	NADD-NMN	NT5-NaMN	NT5-NMN	NADR-NMN	PNP-NR	NADR-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	Summation Error	temperature
1446	NR	-1.5480144883471063e-09	-2.611013877141257e-11	4.7383181979857596e-08	-2.3542098241196902e-09	-4.857593134726003e-10	-1.9293863128715687e-11	-inf	inf	0.0	1.217945189992e-311	1.215903588223e-311	0.0	0.0	1.215903588223e-311	0.0	0.0	1.076626217248244e+277	0.0	6.95194986536514e-310	70.0
1447	NAR	-5.341585368973915e-12	-1.0558135609242502e-13	-9.140331133746937e-13	-8.082330653956181e-12	-9.140330720244769e-13	-9.243400573528678e-14	-inf	inf	6.95194987116864e-310	0.0	1.2179366192654e-311	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	1.217936619716e-311	1.6779197143673458e+243	0.0	70.0
1448	NAM	-1.940066719500266	0.2216461075140196	0.0788074386502715	0.1574930358424127	0.0788114502439442	0.1574448101413884	inf	inf	2.9159494344782946e+222	9.27923374638954e+199	2.580294086714244e-57	7.4e-323	0.0	7.4e-323	0.0	0.0	3.8098584700022903e+180	7.4e-323	4e-323	70.0
1449	NaMN	-2.0611053820053574e-06	3.031438912595592e-06	1.915095299562857e-06	-1.0003506302616811	1.9151925003787887e-06	1.4722018892000525e-06	inf	inf	-1.4924461181567116e-154	1.0635294425628266e-94	3.4834401649603766e+228	1.217936619716e-311	4.4438055886566655e+252	0.0	0.0	0.0	1.0375837989237612e+243	1.2179366050916e-311	9.083670349319136e+223	70.0
1450	NMN	0.0008101713832866	-0.9967794088962252	0.0005532848005325	0.0002902615178832	0.0005532058441678	0.0003518796563268	inf	-inf	6.9519498727627e-310	0.0	4e-323	5.852818101132028e+63	1.2179366200045e-311	7.0531553666895585e+87	4.824108893434609e+228	5.488513334357933e-144	1.0550699628885957e+208	9.416577077910569e-144	9.73302603962441e-72	70.0
1451		9.49540845184646e-06	-0.002868675791384	6.48396980174804e-06	3.947463424171558e-06	6.483865977426046e-06	-1.0000668998015547	inf	-inf	0.0	7.4e-323	7.4e-323	6.384648614886652e+20	0.0	1.2179395330116e-311	1.217932799134e-311	1.21793836825e-311	-1.4928615082885968e-154	6.960555725633005e+252	5.775265307616927e+160	70.0
1452	NAD	0.6193869569404372	0.2484891684192229	-0.0253501207502508	0.269090974956089	-0.0253513768138125	0.269016634741647	-inf	inf	1.076626217248244e+277	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	2.8193245804297807e+79	0.0	6.95194987257613e-310	0.0	4e-323	70.0
1453	NaAD	-3.959535218210419e-05	-1.5886109594563964e-05	1.6331498207120582e-06	-1.7202092879415204e-05	1.6193700731617895e-06	-1.7197340493018646e-05	inf	-inf	1.217936619716e-311	1.6779197143673458e+243	0.0	7.4e-323	0.0	0.0	1.1444805354521902e+243	0.0	0.0	7.4e-323	7.4e-323	70.0
1454	NR	1.3236974295914358e-05	-1.5821884711146985e-06	8.445098238866727e-05	5.750340779848465e-06	-9.035807442015446e-06	5.749178673461032e-06	-inf	-inf	0.0	1.2179395333673e-311	2.150289495073121e-13	0.0	7.50048895508246e+247	7.2020760384649804e+252	0.0	0.0	6.089993960511908e-13	0.0	6.95194986536514e-310	70.0
1455	NAR	-1.3787976979800148e-11	-1.3653373980897435e-11	-9.414732608146271e-12	1.7062886306320874e-11	-9.41521030243329e-12	-5.9885487046112436e-12	-inf	inf	6.9519498727769e-310	0.0	1.217936619874e-311	2.309556055536773e+161	3.3339533976723545e+178	0.0	7.4e-323	0.0	1.2179366203247e-311	9.778200831972926e+199	0.0	70.0
1456	NAM	-1.746998062638539	0.3065802492933382	-0.2059682520990525	0.3126927048234368	-0.2058888309595187	0.2558306399422397	-inf	inf	9.23609889521068e+242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4e-323	4e-323	70.0
1457	NaMN	-0.0028132011340624	0.0020673524429888	0.0012189398923077	-1.240423350482376	0.0012196628448722	0.0007216460907858	inf	inf	-1.2886694310521549e-231	4e-323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2179366050916e-311	6.384815116218032e+20	70.0
1458	NMN	0.3267969440638398	-0.85535263731256	0.9885271585945016	0.1730350958288223	0.9883354042805628	0.1417647998822577	inf	-inf	-1.746998062638539	-0.0028132011340624	0.3267969440638398	0.0	0.0	0.0	0.0	0.0	0.0	9.27923374638954e+199	2.580294086714244e-57	70.0
1459		0.000664057338709	0.000395069054911	0.0020081348830098	0.0003521067548916	0.0020083122294778	-1.0153319509735157	inf	inf	0.3065802492933382	0.0020673524429888	-0.85535263731256	0.000395069054911	0.0	0.0	0.0	0.0	-1.4924461181567116e-154	1.0635294425628266e-94	3.4834401649603766e+228	70.0
1460	NAD	1.4208996503121636	0.5457533920186154	-0.7849846447776487	0.7533416934115951	-0.7848733253723308	0.6163859545517811	-inf	inf	-0.2059682520990525	0.0012189398923077	0.9885271585945016	0.0020081348830098	-0.7849846447776487	0.0	0.0	0.0	6.9519498727627e-310	0.0	4e-323	70.0
1461	NaAD	-6.1346235672254975e-12	-2.7087411746580807e-12	1.331971105115662e-11	-3.252576093333256e-12	2.858116010728503e-12	-2.66119822030678e-12	inf	-inf	0.3126927048234368	-1.240423350482376	0.1730350958288223	0.0003521067548916	0.7533416934115951	-3.252576093333256e-12	0.0	0.0	0.0	7.4e-323	7.4e-323	70.0
1462	NR	-7.115036930849457e-06	-1.9998826826986063e-05	0.0004903565058819	-3.776312955379608e-06	-2.2055691742227973e-05	-3.0864951528664404e-06	-inf	inf	-0.2058888309595187	0.0012196628448722	0.9883354042805628	0.0020083122294778	-0.7848733253723308	2.858116010728503e-12	-2.2055691742227973e-05	0.0	1.076626217248244e+277	0.0	6.95194986536514e-310	70.0
1463	NAR	-1.863566536951704e-11	-5.2338194739323654e-11	-5.6991064140040374e-11	7.306756741951568e-11	-5.701124457147016e-11	-8.214167519344835e-12	-inf	inf	0.2558306399422397	0.0007216460907858	0.1417647998822577	-1.0153319509735157	0.6163859545517811	-2.66119822030678e-12	-3.0864951528664404e-06	-8.214167519344835e-12	1.217936619716e-311	1.6779197143673458e+243	0.0	70.0
1464	NAM	-1.0184106939864352	-0.0084033479625528	-0.33920209310519	0.2672476351238257	-0.3392021034065153	0.002524322520713	-inf	-inf	1.2190609913701018e-152	1.1782873789399997e+180	9.57036585158866e-308	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	0.0	70.0
1465	NaMN	-0.79722246105858	1.1977971578836528	4.387650784141528	-3.094899520454228	4.387650917830744	1.0606713460243802	inf	inf	-1.0546087042699e-310	6.078949827355277e-13	1.382735645776357e+228	1.2179366300637e-311	6.95187041078133e-310	0.0	0.0	0.0	1.0375835812930628e+243	0.0	6.384815116218034e+20	70.0
1466	NMN	0.0001000907139157	-0.049639448499689	4.100761787799801e-05	0.0001558377782276	4.100760476045648e-05	1.4970779410382854e-06	inf	-inf	6.9519498617786e-310	0.0	0.0	1.217947198547e-311	1.217936630352e-311	0.0	8.749277887957115e+223	2.1219957905e-314	1.6496888225687097e-18	9.27923374638954e+199	1.1247862940228854e-307	70.0
1467		0.0084903438692276	-1.035813047857017	0.0034715903592386	0.0132219008610715	0.0034715900410871	-1.089779262747791	inf	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.217951933846e-311	1.217947048256e-311	1.2179476323206e-311	-1.0989614761793e-310	1.0635294425628266e-94	3.483440164960454e+228	70.0
1468	NAD	1.8060283204245275	-0.1038824311473706	-4.049685478012911	2.812693468896444	-4.049685601000417	0.0265676721523587	-inf	-inf	6.013344117154155e-154	0.0	6.9519498617786e-310	0.0	6.95194986205886e-310	0.0	0.0	0.0	6.9519498617786e-310	0.0	0.0	70.0
1469	NaAD	-6.25789024631614e-11	3.599486936852e-12	1.403342771776235e-10	-9.745986165240762e-11	1.4032039096989723e-10	-9.205701513409844e-13	inf	inf	1.2179366300637e-311	8.070644846869258e-13	0.0	7.4e-323	0.0	0.0	6.21648314439745e-310	0.0	0.0	7.4e-323	7.4e-323	70.0
1470	NR	-1.552657330222789e-09	-4.3582914372799356e-11	4.489717546271197e-08	-2.418095712607293e-09	-6.592329437680581e-10	-2.284037912360554e-11	-inf	-inf	0.0	1.2179519332056e-311	1.215903588223e-311	0.0	0.0	1.215903588223e-311	0.0	0.0	1.076626217248244e+277	0.0	6.9519498617786e-310	70.0
1471	NAR	1.8951877026577463e-14	-1.1888578233354796e-13	-4.536147425692759e-13	2.1092163292311787e-13	-4.536147563886622e-13	-1.0468991107555595e-13	-inf	inf	6.95194986205886e-310	0.0	1.217936630222e-311	0.0	6.32449361086873e-310	0.0	7.4e-323	0.0	1.2179366306724e-311	1.6779197143673458e+243	0.0	70.0
1472	NAM	-0.6313202027325869	0.9889212410650478	0.968368434729988	0.9701927248778895	0.9683684742090316	0.970266962872814	inf	inf	0.0	0.0	3.217530851167225e-57	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	0.0	0.0	70.0
1473	NaMN	2.067299674233671e-08	9.94999963872419e-10	9.749634444349846e-10	-1.000002579105778	9.749634025557844e-10	9.76218714763987e-10	inf	inf	-1.4978789154346597e-154	4e-323	6.384815116218029e+20	1.2179366288463e-311	6.95187041078133e-310	0.0	0.0	0.0	0.0	0.0	0.0	70.0
1474	NMN	8.912641332205236e-08	-0.0298240832304685	4.203313642513367e-09	-1.9480139864353257e-08	4.2033067349250625e-09	4.2087197865352754e-09	inf	-inf	6.95194987138207e-310	0.0	4e-323	1.2179500108475e-311	1.217936629135e-311	0.0	-1.5480144883371582e-09	2.1219957905e-314	0.0	0.0	0.0	70.0
1475		1.1785358970564668e-05	-0.9702522986520832	5.558119014554133e-07	-2.141633975823195e-07	5.558115982257476e-07	-1.000078557900227	inf	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.217946757856e-311	1.2179470560583e-311	1.2179476056016e-311	-1.2940025876428672e-231	0.0	0.0	70.0
1476	NAD	2.358246821018847e-05	4.166993006241906e-07	-3.617334158812423e-05	1.1135236304685123e-06	-3.617334306284896e-05	1.1136094065619357e-06	-inf	inf	-0.0939914584159851	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	0.0	0.0	-0.6313202027325869	2.067299674233671e-08	8.912641332205236e-08	70.0
1477	NaAD	-0.001192103088281	-2.1064315039027767e-05	0.0018285770805434	-5.628905960666072e-05	0.0018285767515602	-5.629339562208293e-05	inf	-inf	1.2179366288463e-311	-2.626609802246094	0.0	7.4e-323	0.0	0.0	6.21648314439745e-310	0.0	0.9889212410650478	9.94999963872419e-10	-0.0298240832304685	70.0
1478	NR	3.0321287710757406e-09	-2.1435954976813585e-11	3.439866494703244e-08	1.4317187102499219e-10	-8.555974096201677e-09	1.4318297754511215e-10	-inf	-inf	0.0	1.217946758425e-311	1.215903588223e-311	0.0	0.0	1.215903588223e-311	0.0	0.0	0.968368434729988	9.749634444349846e-10	4.203313642513367e-09	70.0
1479	NAR	-2.0926176120137798e-13	-1.0071855279347188e-14	-9.869035274929303e-15	6.261466830338549e-08	-9.869035679330383e-15	-9.88174195750928e-15	-inf	inf	6.9519498713963e-310	0.0	1.2179366290044e-311	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	0.9701927248778895	-1.000002579105778	-1.9480139864353257e-08	70.0
1480	NAM	-1.8028830213974851	0.2456639617937004	-0.5426400041145323	0.1509508828398266	-0.5426396608391744	0.721134055126222	-inf	inf	0.0	0.0	3.217530851167225e-57	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	0.0	0.0	70.0
1481	NaMN	-0.0007975049747741	0.0004805968048177	0.0001271170534807	-1.0680166807113218	0.0001271186148495	0.0007132810018384		inf	-1.4978789154346597e-154	4e-323	6.384815116218029e+20	1.2179366288463e-311	6.95187041078133e-310	0.0	0.0	0.0	0.0	0.0	0.0	70.0
1482	NMN	0.0887122459790812	-0.601685440887516	0.2603960065368548	0.0451026672780484	0.2603948312647143	0.2154795596353226	inf	-inf	6.95194987138207e-310	0.0	4e-323	1.2179500108475e-311	1.217936629135e-311	0.0	-1.5480144883371582e-09	2.1219957905e-314	0.0	0.0	0.0	70.0
1483		0.8065422714181589	-0.2440555879374947	2.3674227006588318	0.4100773570520396	2.367423262844367	-3.143868146494121	inf	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.217946757856e-311	1.2179470560583e-311	1.2179476056016e-311	-1.2940025876428672e-231	0.0	0.0	70.0
1484	NAD	0.908397701840404	0.5995777898263622	-2.0852408464403744	0.4618677668201684	-2.085240578198849	2.2064725024682312	-inf	inf	-0.0939914584159851	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	0.0	0.0	-0.6313202027325869	2.067299674233671e-08	8.912641332205236e-08	70.0
1485	NaAD	-1.3759466090468202e-10	-9.438500212783688e-11	4.434560520680132e-10	-6.995895117426207e-11	3.058479735996472e-10	-3.3421356651217786e-10	inf	-inf	1.2179366288463e-311	-2.626609802246094	0.0	7.4e-323	0.0	0.0	6.21648314439745e-310	0.0	0.9889212410650478	9.94999963872419e-10	-0.0298240832304685	70.0
1486	NR	-8.07035962123611e-08	-2.038759968170602e-07	5.572836043265668e-06	-4.1033661958626054e-08	-2.3706133535393227e-07	-1.960267670256942e-07	-inf	inf	0.0	1.217946758425e-311	1.215903588223e-311	0.0	0.0	1.215903588223e-311	0.0	0.0	0.968368434729988	9.749634444349846e-10	4.203313642513367e-09	70.0
1487	NAR	-2.5760408083003935e-13	-6.523228292981622e-13	-7.561362692967777e-13	-1.3095865609674774e-13	-7.561388254315886e-13	-6.257131217243418e-13	-inf	inf	6.9519498713963e-310	0.0	1.2179366290044e-311	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	0.9701927248778895	-1.000002579105778	-1.9480139864353257e-08	70.0
1488	NAM	-1.043228315573288	0.0085619528410935	-0.0042257756603089	0.0076246175765754	-0.004225502342988	0.0183410908709511	-0.0042114413154441	0.0083770839833426	1.2179575343606e-311	1.265e-321	1.2179597588497e-311	7.4e-323	0.0	1.2179580858643e-311	1.217957534811e-311	0.0	0.0	1.4403395576571117e+214	1.8044389576457636e+219	70.0
1489	NaMN	-0.0006840219090741	0.0002352395509427	0.0002722833027058	-1.0465745468745835	0.0002723002007729	0.0001131963615994	0.0002713597776697	0.0002301602813044	-2.718012115587e-311	0.0	-7.1165107928042e-310	1.2179576772286e-311	6.95194986205886e-310	0.0	3.6806590670658433e+180	0.0	-8.14846383730665e-310	4.810551760417881e+228	6.384817655096139e+20	70.0
1490	NMN	0.0497270894590221	-0.8119896716828762	0.3262919320579946	0.0494014563492936	0.3262681067982622	0.1190524766401284	0.3251851227784307	-0.7944572692158711	6.9519498617786e-310	0.0	0.0	1.2179571917913e-311	0.0	0.0	5.7e-322	0.0	1.217957534977e-311	9.279233746389736e+199	7.727819902446094e+228	70.0
1491		0.0664594690155475	-0.0828639618956039	0.4360487218493495	0.0661283205541793	0.4360517334049925	-2.358587980108921	0.4345696085650884	-0.0810747712437676	0.0	7.4e-323	7.4e-323	0.0	1.265e-321	1.215903588223e-311	0.0	1.217958086623e-311	-9.790693242601106e-150	1.0635294425628266e-94	3.483440164960454e+228	70.0
1492	NAD	0.9269685338516174	0.8853332971787352	-0.7577681657806362	0.9225616060356348	-0.7577476590407789	2.2192684605159507	-0.7551977537222037	0.8662172662427655	1.215903588223e-311	0.0		7.4e-323	1.2179580862675e-311	0.0	7.4e-323	0.0	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	70.0
1493	NaAD	-1.185820926906609e-12	-1.167235555952397e-12	1.7010580435511145e-12	-1.1801869812687726e-12	9.124111043481706e-13	-2.838990625046331e-12	1.695287914146686e-12	-1.1420327187065188e-12	1.2179575343764e-311	1.2159035882236e-311	0.0	9.083672063161088e+223	-7.4967726101556e-310	0.0	6.21648314439745e-310	1.2179580868604e-311	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	70.0
1494	NR	-9.938952162024004e-07	-5.487313338057207e-06	9.65675149750007e-05	-9.896412124166996e-07	-6.6385279582838535e-06	-2.379497787464185e-06	9.623994996111078e-05	-5.368831799115576e-06	0.0	1.2179580855086e-311	1.217957240008e-311	-7.33361763232335e-310	0.0	1.217958085888e-311	6.95194969632014e-310	0.0	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	70.0
1495	NAR	-0.0004851580654954	-0.0026518625537126	-0.0031832330295929	-0.0004338410935462	-0.0031834262722809	-0.0011616058209289	-0.0031724352392301	0.9979613621273972	6.95194986205886e-310	0.0	0.0	0.0	7.4e-323	0.0	0.0	1.21796291721e-311	2.3164910662874864e-152	1.6779200365728925e+243	9.750238216029356e+199	70.0
1496	NAM	-1.2322992529977277	1.7281994419687294	0.3574420087281109	0.988445274990291	0.35744684233198	2.296693746503148	inf	1.7151474549215746	0.0	9.279233746389736e+199	7.727819902446094e+228	2.59458115875878e+161	5.5199979851301406e+228	9.479058508652662e+179	1.6928021207302066e-307	0.0	0.0	7.4e-323	4e-323	70.0
1497	NaMN	0.0001218506801566	0.0004303694444685	0.0007713968115121	-1.075017963160424	0.0007713994561942	0.0002170231935049	inf	0.0004271191388178	-9.835471469000973e-150	1.0635294425628266e-94	3.483440164960454e+228	7928846488660339.0	4.443806195307074e+252	5.293695428895758e+180	3.6806590670658433e+180	0.0	0.0	1.2179653182344e-311	6.384815116218035e+20	70.0
1498	NMN	0.0320370464617813	-0.6219301566524287	0.1086700829203441	0.0022465671468718	0.1086691367577037	0.0052304918656473	inf	-0.6172331152394309	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	5.852818101132085e+63	2.3095566190001305e+161	7.053156512472963e+87	1.217866635137e-311	0.0	0.0	9.27923374638954e+199	4.803116466441571e+226	70.0
1499		0.1939035872871675	-0.813883151115007	0.6577186094194958	0.0136186029080605	0.6577177852247897	-2.466423333591279	inf	-0.8077364112837633	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	6.384648614886652e+20	3.452272687346395e+132	2.5196941890073337e+180	0.0	1.2179609241648e-311	-1.501138022440699e-154	1.0635294425628266e-94	3.483440164960454e+228	70.0
1500	NAD	1.0060514389101378	-0.2927625692919671	-1.1243949614866195	0.0706872769907486	-1.1243980268131255	0.1642518157221161	-inf	-0.2905515205151437	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	6.982031352718052e+252	1.4376319545062692e+180	6.964076089067324e+252	7.4e-323	0.0	6.9519498711544e-310	0.0	3e-323	70.0
1501	NaAD	-1.7621270380996217e-08	4.995475080585248e-09	2.3704274846002538e-08	-1.2381082451666354e-09	1.93274612630728e-08	-2.876916172763933e-09	inf	4.9577474465735435e-09	2.3164910662874864e-152	1.6779200365728925e+243	9.750238216029356e+199	5.5199979851301406e+228	4.880463037154749e+252	2.1739182640308068e-100	6.21648314439745e-310	1.21796092388e-311	0.0	7.4e-323	7.4e-323	70.0
1502	NR	-1.7347143105298253e-07	-2.324340537840629e-07	8.766620897507888e-06	-1.21905078374305e-08	-5.899951310538372e-07	-2.832161065347423e-08	-inf	-2.3067862776916483e-07	1.4376469339394953e+180	2.1130967136856422e+214	2.1502896782180453e-13	4.443806195307074e+252	7.50048895508258e+247	7.2020768756615385e+252	6.95194969632014e-310	0.0	1.076626217248244e+277	0.0	6.95194986536514e-310	70.0
1503	NAR	-1.1249868550682434e-08	-1.5094674736975765e-08	-3.8159309446074913e-08	-6.215138084088204e-10	-3.8159425651603875e-08	-1.8367276544811422e-09	-inf	1.0000008793871735	1.37947153028908e+219	6.384817653809667e+20	6.193442051059869e+175	2.3095566190001305e+161	1.1782872971038268e+180	7.932538912301001e+68	0.0	1.217961266564e-311	1.217957547159e-311	1.6779197143673458e+243	0.0	70.0
1504	NAM	-1.6082997744534815	1.0049358178199133	0.3156242783599894	0.7728791306918724	0.3156326741281711	0.7572888755564833	inf	inf	0.0	9.27923374638954e+199	5.936444759776641e-38	7.4e-323	0.0	7.4e-323	0.0	0.0	1.217957539839e-311	7.4e-323	4e-323	70.0
1505	NaMN	-5.98786452550621e-05	0.0001774825504739	0.0001641132985694	-1.024713236335345	0.0001641174323311	4.9277624089887966e-05	-inf	-inf	-1.4964037031791244e-154	1.0635294425628266e-94	3.4834401649603766e+228	1.217957539246e-311	4.4438055886566655e+252	0.0	0.0	0.0	1.217957539839e-311	1.21796528946e-311	6.38481511621804e+20	70.0
1506	NMN	0.0016448766685399	-0.984745827006806	0.0070988825138975	0.0002258447523324	0.0070983995504785	0.0002523691666369	inf	-inf	6.9519498728354e-310	0.0	4e-323	5.852818101132028e+63	1.2179575395344e-311	7.0531553666895585e+87	1.217957539238e-311	1.2180255840136e-311	1.217957539839e-311	9.27923374638954e+199	9.014097386962024e-308	70.0
1507		0.0001019949911822	-0.0148426237692392	0.0004401590363864	1.5492295642193452e-05	0.0004401557511209	-1.0040871910865603	inf	-inf	0.0	7.4e-323	7.4e-323	6.384648614886652e+20	0.0	1.2179640543433e-311	1.217963226234e-311	1.21793171683e-311	-1.4968774350835275e-154	1.0635294425628266e-94	3.483440164960454e+228	70.0
1508	NAD	1.563332185793385	-0.0053760100653165	-0.3146172999836164	0.2447837715034842	-0.3146250004505871	0.239856288494042	-inf	inf	1.076626217248244e+277	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	1.217957539238e-311	0.0	6.95194987138207e-310	0.0	3.5e-323	70.0
1509	NaAD	-4.83035687943921e-06	1.4700392245616546e-08	9.968003192635394e-07	-7.563287454575618e-07	9.696687662663434e-07	-7.411038317556709e-07	inf	inf	1.217957539246e-311	1.6779197143673458e+243	0.0	7.4e-323	0.0	0.0	5e-324	0.0	0.0	7.4e-323	7.4e-323	70.0
1510	NR	-5.537096637755023e-07	-3.461027277051368e-06	4.4888727621844695e-05	-8.681037306308051e-08	-4.33733444075164e-06	-8.495362411269435e-08	-inf	-inf	0.0	1.21796405496e-311	2.150289495073121e-13	0.0	7.50048895508246e+247	7.2020760384649804e+252	0.0	0.0	1.076626217248244e+277	0.0	6.95194986536514e-310	70.0
1511	NAR	5.479276839567725e-16	-2.6132700419275145e-15	-2.5777597189356404e-15	1.1986413810047916e-11	-2.5778245315571378e-15	-5.998146494398147e-16	inf	inf	6.95194987284965e-310	0.0	1.217957539404e-311	2.309556055536773e+161	3.3339533976723545e+178	0.0	7.4e-323	0.0	1.2179575398546e-311	1.6779197143673458e+243	0.0	70.0
1512	NAM	-1.03688733438209	0.0068761979508317	-0.0055834130384043	0.0262657253153487	-0.0055827219693548	0.0064559653455139	-0.0055694826407774	0.0065896162966415	1.2179575495857e-311	9.279233746389736e+199	7.727819902446094e+228	2.59458115875878e+161	5.5199979851301406e+228	9.479058508652662e+179	1.6928021207302066e-307	0.0	1.2179575501786e-311	1.4403395576571117e+214	1.8044389576457636e+219	70.0
1513	NaMN	-0.1810456195064274	0.071296881056202	0.0689321923400859	-4.200686827690388	0.0689427384298907	0.0149115923705298	0.0687598309787926	0.068325416555459	-9.847973603272134e-150	1.0635294425628266e-94	3.483440164960454e+228	7928846488660339.0	4.443806195307074e+252	5.293695428895758e+180	0.0	0.0	1.27e-321	4.810551760417881e+228	6.384817655096139e+20	70.0
1514	NMN	0.2092451600388975	-0.8227320668043966	0.9020096264372652	0.7169130798246309	0.9019380800848464	0.1762936258449803	0.8997541271573583	-0.7884427810190162	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	5.852818101132085e+63	2.3095566190001305e+161	7.053156512472963e+87	1.2179575503683e-311	2.1219957905e-314	0.0	9.279233746389736e+199	7.727819902446094e+228	70.0
1515		0.001354577463516	0.0013725928729536	0.0058381610473217	0.0046428595730067	0.0058383885360041	-1.0462888281056628	0.0058235505570951	0.0013153868502459	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	6.384648614886652e+20	3.452272687346395e+132	2.5196941890073337e+180	1.2179632057994e-311	1.217963734355e-311	-1.68420880454816e-310	1.0635294425628266e-94	3.483440164960454e+228	70.0
1516	NAD	1.0068845336774894	0.7428709494835577	-0.970772013127968	3.45105490248304	-0.9707119565610364	0.8482623866275985	-0.9683445340304252	0.7119100628033632	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	6.982031352718052e+252	1.4376319545062692e+180	6.964076089067324e+252	1.2179568024873e-311	0.0	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	70.0
1517	NaAD	-3.569707324058141e-08	-2.9111932746441106e-08	1.1009912660001813e-07	-1.2235099075225766e-07	3.0295412031812665e-08	-3.007340758122211e-08	1.0982381844857343e-07	-2.7898624766865325e-08	2.3164910662874864e-152	1.6779200365728925e+243	9.750238216029356e+199	5.5199979851301406e+228	4.880463037154749e+252	2.1739182640308068e-100	-4.26981435106066e-309	0.0	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	70.0
1518	NR	-1.950240624706126e-06	-8.430626777193364e-06	0.000192570550665	-6.686272165417364e-06	-8.498701494728915e-06	-1.642915427087882e-06	0.0001920890202529	-8.079260661084334e-06	1.4376469339394953e+180	2.1130967136856422e+214	2.1502896782180453e-13	4.443806195307074e+252	7.50048895508258e+247	7.2020768756615385e+252	0.0	0.0	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	70.0
1519	NAR	-0.0008477595140844	-0.0036539354231653	-0.003654245801243	-0.0029021581475974	-0.0036547895226439	-0.0007143693339037	-0.0036451081723092	0.9971816393488742	1.37947153028908e+219	6.384817653809667e+20	6.193442051059869e+175	2.3095566190001305e+161	1.1782872971038268e+180	7.932538912301001e+68	7.4e-323	0.0	2.3164910662874864e-152	1.6779200365728925e+243	9.750238216029356e+199	70.0
1520	NAM	-1.3757881303269268	1.167856175073971	0.5128190753128589	0.8664832740411537	0.512820417986305	0.9876918152322453	inf	inf	1.2179575495857e-311	9.279233746389736e+199	7.727819902446094e+228	2.59458115875878e+161	5.5199979851301406e+228	9.479058508652662e+179	1.6928021207302066e-307	0.0	1.2179575501786e-311	1.4403395576571117e+214	1.8044389576457636e+219	70.0
1521	NaMN	-7.078519096871889e-07	4.962084322777114e-06	7.145685528300021e-06	-1.0009764044566658	7.145702808551635e-06	1.5548642819904052e-06	-inf	inf	-9.847973603272134e-150	1.0635294425628266e-94	3.483440164960454e+228	7928846488660339.0	4.443806195307074e+252	5.293695428895758e+180	0.0	0.0	1.27e-321	4.810551760417881e+228	6.384817655096139e+20	70.0
1522	NMN	0.0015337054873838	-0.6472641500679875	0.0077913928277094	0.000146870373437	0.0077913406718358	0.0001709058416893	inf	-inf	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	5.852818101132085e+63	2.3095566190001305e+161	7.053156512472963e+87	1.2179575503683e-311	2.1219957905e-314	0.0	9.279233746389736e+199	7.727819902446094e+228	70.0
1523		0.0038603477100168	-0.3958584407924201	0.0196108759372297	0.0003755064948978	0.0196108606954904	-1.1405718650034464	inf	-inf	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	6.384648614886652e+20	3.452272687346395e+132	2.5196941890073337e+180	1.2179632057994e-311	1.217963734355e-311	-1.68420880454816e-310	1.0635294425628266e-94	3.483440164960454e+228	70.0
1524	NAD	1.367167192489723	-0.1244447585284739	-0.538956128338113	0.1336505036694371	-0.5389574006276199	0.1523479278473507	-inf	-inf	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	6.982031352718052e+252	1.4376319545062692e+180	6.964076089067324e+252	1.2179568024873e-311	0.0	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	70.0
