	metabolite	PNCA	PNCB	NADD-NaMN	NADE	SIRT	NAMPT	NADD-NMN	NT5-NaMN	NT5-NMN	NADR-NMN	PNP-NR	NADR-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	Summation Error	temperature
1582	NR	0.0034760342488607	0.000208920117824	-0.1540537841562868	inf	0.0117390044800546	0.0001591035956783	-0.1536885942798742	inf	0.0	1.0202754037054e-311	1.0185579796633e-311	0.0	0.0	1.0185579796633e-311	1e-322	0.0	1.076626217248244e+277	0.0	6.95194986536514e-310	70.0
1583	NAR	-3.5818773332198366e-11	-2.152732259849131e-12	-1.0747150761353731e-10	inf	-1.2041391603199458e-10	-1.639482813997316e-12	-1.0721674265076823e-10	inf	6.95194987013466e-310	0.0	1.0202725452234e-311	0.0	6.3244936108728e-310	0.0	1.53e-322	0.0	1.020272545674e-311	1.6779197143673458e+243	0.0	70.0
1584	NAM	-6.270840889796731e-09	inf	-4.337018837640017e-12	inf	-3.4993024386140524e-12	inf	-inf	inf	0.0	0.0	6.377187036675641e-67	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	4e-323	70.0
1585	NaMN	3.1481104535337814e-13	inf	2.4972053480060066e-13	-inf	2.49727393487956e-13	inf	inf	inf	-1.5011373007494513e-154	0.0	1.0202725170577e-311	1.0202725450653e-311	6.95187041078133e-310	0.0	0.0	0.0	0.0	1.0202704960683e-311	6.384815116218036e+20	70.0
1586	NMN	9.246883020440802e-13	-inf	7.33499223482151e-13	-inf	7.335193693698458e-13	inf	inf	-inf	6.95194987012043e-310	0.0	4.4e-323	1.0202800330294e-311	1.020272545354e-311	0.0	0.0	2.1219957905e-314	1.0202725183304e-311	9.27923374638954e+199	2.738980976299703e-57	70.0
1587		3.3733965815773664e-12	-inf	2.6759111882508667e-12	-inf	2.6759846833610927e-12	-inf	inf	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.020275406385e-311	1.0202692936944e-311	1.0202458643505e-311	-1.5015015175485888e-154	1.0635294425628266e-94	3.483440164949897e+228	70.0
1588	NAD	0.8161855753278836	inf	8.829612853542536e-05	inf	-2.0830776501832986e-05	inf	inf	inf	1.0185579796633e-311	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	1.020275413547e-311	5.7e-322	6.9519498715042e-310	0.0	4.4e-323	70.0
1589	NaAD	-1.0060559235551911	-inf	1.3453085092591735e-05	-inf	1.3446119707188213e-05	-inf	inf	-inf	1.0202725450653e-311	5e-324	0.0	7.4e-323	0.0	0.0	6.21648314439745e-310	1.0202547379197e-311	0.0	7.4e-323	7.4e-323	70.0
1590	NR	9.856398090526384e-06	inf	-0.0001176170875125	inf	1.1763085653648524e-05	inf	-inf	inf	0.0	1.0202754037054e-311	1.0185579796633e-311	0.0	0.0	1.0185579796633e-311	1e-322	0.0	1.076626217248244e+277	0.0	6.95194986536514e-310	70.0
1591	NAR	-4.914758269370849e-25	-inf	-3.898580057968709e-25	inf	-3.898687134232055e-25	-inf	-inf	inf	6.95194987013466e-310	0.0	1.0202725452234e-311	0.0	6.3244936108728e-310	0.0	1.53e-322	0.0	1.020272545674e-311	1.6779197143673458e+243	0.0	70.0
1592	NAM	-1.6559829089718782e-09	inf	1.1490894796931007e-09	inf	1.505134825952405e-09	inf	inf	inf	8.40735241e-315	9.27923374638954e+199	2.738980976299703e-57	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	4e-323	70.0
1593	NaMN	2.658474396260292e-13	inf	7.041353921643723e-13	-inf	9.212455110788082e-13	inf	inf	inf	-1.500044775209559e-154	1.0635294425628266e-94	3.4834401649498994e+228	1.020272543239e-311	6.95187041078133e-310	0.0	0.0	0.0	1.0185579796633e-311	1.0202704600213e-311	3e-323	70.0
1594	NMN	9.523311860166822e-11	-inf	2.5223868775237714e-10	-inf	3.300128943923202e-10	inf	inf	-inf	6.9519498728354e-310	0.0	4.4e-323	1.0202800330294e-311	1.020272543528e-311	0.0	1.020272517034e-311	2.1219957905e-314	1.020272543832e-311	0.0	6.377187036675641e-67	70.0
1595		7.64403132157662e-11	-inf	2.0246322476924136e-10	-inf	2.6488987636858104e-10	-inf	inf	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.0202757076467e-311	1.0202692903505e-311	1.0202458643505e-311	-1.500408948074152e-154	0.0	2.6e-322	70.0
1596	NAD	0.9535495438808606	-inf	-1.030943936855971	inf	-1.3499388080995605	inf	-inf	inf	1.076626217248244e+277	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	0.0	0.0	6.9519498715042e-310	0.0	4.4e-323	70.0
1597	NaAD	-0.9690262488983308	inf	1.4194186848988053	-inf	1.314439025615611	-inf	inf	inf	1.020272543239e-311	1.6779197143673458e+243	0.0	7.4e-323	0.0	0.0	6.21648314439745e-310	0.0	0.0	7.4e-323	7.4e-323	70.0
1598	NR	0.0112556865145908	inf	-0.3834513750854192	inf	0.0414044698402152	inf	-inf	-inf	0.0	1.020275706366e-311	1.0185579796633e-311	0.0	0.0	1.0185579796633e-311	0.0	0.0	0.0	0.0	6.95194986536514e-310	70.0
1599	NAR	-1.9250123532691045e-22	-inf	-5.098673623476694e-22	inf	-6.670777012990117e-22	-inf	-inf	inf	6.95194987284965e-310	0.0	1.0202725433973e-311	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	1.020272543848e-311	1.018557979664e-311	0.0	70.0
1600	NAM	-0.0011412579484047	1.0040317364666214	-0.0004710399020834	inf	-0.0004710559787877	1.0040318774069128	-inf	inf	0.0	0.0	1.0202725711994e-311	0.0	1.020272574804e-311	0.0	1.020272641238e-311	-5.209594263859723e-309	0.0	1.0202725749464e-311	1.0202726452934e-311	70.0
1601	NaMN	2.5719330607937628e-12	2.346053648329517e-12	1.2314992879929596e-12	-inf	1.2315026139085285e-12	2.3460219107660893e-12	inf	-inf	-4.0200066007423e-310	0.0	1.0202725704405e-311	0.0	0.0	0.0	7.4e-323	1.020272574804e-311	7.4e-323	1.0202725749464e-311	0.0	70.0
1602	NMN	7.627078951927298e-09	-3.162782460837585e-05	3.651635465163386e-09	-inf	3.6520668710901534e-09	6.957243792572289e-09	inf	-inf	1.0202725730966e-311	7.4e-323	1.0202725711994e-311	0.0	2.152949024863e-312	-5.193297380868495e-309	0.0	1.020272574804e-311	1.020272647333e-311	1.27e-321	0.0	70.0
1603		0.0009849086058294	-1.0041427198850117	0.0004715792515062	-inf	0.0004715994512984	-1.0041744956396546	inf	-inf	1.020272573998e-311	1.020272643752e-311	0.0	0.0	0.0	1.020272572907e-311	7.4e-323	1.020272574804e-311	-4.0743290292179e-310	0.0	-5.236755797679877e-309	70.0
1604	NAD	1.3613666044110488	1.2418066464074244	-0.0047282647600513	inf	-0.0047641708620522	1.241806929401711	-inf	inf	1.0202725731915e-311	0.0	1.0202726389615e-311	-5.17700045902209e-309	0.0	1.020272574709e-311	1.020272641072e-311	1.27e-321	0.0	0.0	1.020272574899e-311	70.0
1605	NaAD	-2.338584667092067	-2.133202014489126	0.008179518687706	-inf	0.0081782738268633	-2.133202500475884	inf	-inf	0.0	0.0	7.4e-323	1.0202725753733e-311	7.4e-323	1.020272572907e-311	0.0	0.0	-5.220458875833786e-309	0.0	1.0202725750887e-311	70.0
1606	NR	-5.377377427482528e-07	-4.903729214836965e-07	-5.236340856103573e-05	-inf	5.238711110311539e-06	-4.905074876083454e-07	-inf	inf	1.0202726384556e-311	-5.16070353458563e-309	0.0	1.020272574377e-311	1.020272640574e-311	9.302704883145829e+242	0.0	0.0	1.020272574899e-311	0.0	1.020272574899e-311	70.0
1607	NAR	-1.1086783586961848e-10	-1.0113242412479363e-10	-5.308601164301173e-11	inf	-5.308615437044918e-11	-1.0113105738966939e-10	-inf	inf		1.0202725753733e-311	7.4e-323	1.020272574235e-311	0.0	9.535449891293706e-307	-5.20416195139701e-309	0.0	1.020272574899e-311	0.0	0.0	70.0
1608	NAM	-6.578339070071223e-06	1.0001318932293934	-2.1842926125212725e-05	inf	-2.2150125600242426e-05	1.0001320812512011	-inf	inf	0.0	0.0	1.020272585381e-311	7.4e-323	1.0202725855233e-311	0.0	2.152949024863e-312	-6.46445794549337e-309	0.0	1.020272586282e-311	1.020272672961e-311	70.0
1609	NaMN	1.113004922096209e-09	5.0474087978933806e-11	3.723344432796754e-09	-inf	3.751332396690908e-09	5.046413645715212e-11	inf	inf	-4.9978239651016e-310	0.0	1.020272585381e-311	1.0202726785104e-311	5.83433517616244e+63	0.0	0.0	1.020272586614e-311	7.4e-323	1.020272586235e-311	0.0	70.0
1610	NMN	6.822913663388526e-12	-4.21647798940891e-06	2.2402078420154003e-11	-inf	2.299641121458033e-11	3.093532779867745e-13	inf	-inf	1.020272586614e-311	0.0	1.020272585381e-311	0.0	6.561361120870063e+179	-6.448161023646884e-309	0.0	1.020272585476e-311	1.0202726745026e-311	0.0	0.0	70.0
1611		6.572989884091983e-06	-1.000127668944632	2.184676573904301e-05	-inf	2.2153993740156603e-05	-1.0001320734447474	inf	-inf	1.0202725845273e-311	0.0	1.27e-321	0.0	8.890679300424455e+247	1.020272589318e-311	7.4e-323	1.020272586614e-311	-5.05214730023866e-310	2.152949024863e-312	-6.491620103587326e-309	70.0
1612	NAD	0.8707924041002697	0.03947748703273	-1.4838299342906942	inf	-1.495002173583217	0.0394814515349586	-inf	-inf	1.020272586614e-311	0.0	0.0	-6.431864109571734e-309	1.363828350476044e+74	1.020272578978e-311	1.020272677633e-311	0.0	0.0	0.0	1.0202725841953e-311	70.0
1613	NaAD	-0.8711957714154082	-0.0394957081801089	1.494368879533449	-inf	1.4946987668635745	-0.0394996932255207	inf	inf	5.834335176162253e+63	0.0	0.0	1.0202725857605e-311	2.9041143425578166e+180	1.0202725878474e-311	0.0	1.0202726779176e-311	-6.475322567833406e-309	0.0	1.0202725849067e-311	70.0
1614	NR	0.0001952959043276	8.788206076461784e-06	-0.0101839105859755	inf	0.0006605812460118	8.807801048671985e-06	-inf	inf	1.0202726757674e-311	-6.415567146280255e-309	0.0	1.020272584812e-311	3.33522320366913e-310	5e-324	0.0		1.0202725842427e-311	7.4e-323	1.0202725841953e-311	70.0
1615	NAR	-1.182257807581388e-11	-5.361466369765473e-13	-3.955016674767364e-11	inf	-3.984746093007356e-11	-5.360409297680876e-13	-inf	inf		1.020272585286e-311	0.0	1.020272586614e-311	0.0	1.0202726726054e-311	-6.459025645982097e-309	0.0	1.020272586567e-311	1.0202726745737e-311	0.0	70.0
1616	NAM	-1.0058193702802349e-07	1.0000006188480368	-6.455254810683985e-08	inf	-6.52685019054584e-08	1.000000699051808	-inf	inf	1.0202725685907e-311	0.0	6.748107651744383e-67	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	4e-323	70.0
1617	NaMN	8.444014442528139e-16	8.440521304749908e-16	5.478804850271075e-16	-inf	5.4768047737525355e-16	8.440722032894315e-16	inf	inf	-1.5157044393454614e-154	0.0	2.57e-322	1.020272569413e-311	0.0	0.0	0.0	0.0	-4.660931228373097e-309	1.0202925723443e-311	1.018557979666e-311	70.0
1618	NMN	2.788195521752796e-13	-1.126046121762545e-05	1.731274301546065e-13	-inf	1.813939089688989e-13	2.787391592535692e-13	inf	-inf	6.9519498727627e-310	0.0	4.4e-323	1.020272570662e-311	1.0202725697014e-311	0.0	0.0	2.1219957905e-314	1.0202725689227e-311	0.0	2.8982901674129484e-57	70.0
1619		1.0055381976228193e-07	-0.9999893584146724	6.455218484794847e-08	-inf	6.526833995202285e-08	-1.0000006990799395	inf	-inf	0.0	7.4e-323	7.4e-323	1.0202725707725e-311	0.0	1.0202921874237e-311	1.020269364658e-311	1.020280896988e-311	-1.5163873108389354e-154	0.0	2.5e-322	70.0
1620	NAD	0.5034656487480093	0.503300198035903	0.0034383626049732	inf	-0.0003518036028394	0.5032985781974729	inf	-inf	0.0	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	1.020272567247e-311	0.0	6.9519498711544e-310	0.0	4.4e-323	70.0
1621	NaAD	-1.0045849409176535	-1.0042615216416768	1.0372948863391586e-05	-inf	1.017780534399423e-05	-1.0042647822024346	inf	inf	1.020272569413e-311	1.018557979664e-311	0.0	7.4e-323	0.0	0.0	1.020272569824e-311	0.0	0.0	7.4e-323	7.4e-323	70.0
1622	NR	0.0002654703355725	0.0002714131306212	-0.0061719795465538	-inf	0.0006214010282876	0.0002772460824025	-inf	-inf	0.0	1.020292186048e-311	0.0	0.0	1.0202723483086e-311	0.0	0.0	0.0	6.964113036521286e+252	0.0	6.95194986536514e-310	70.0
1623	NAR	-3.0050573691162964e-15	-3.0042171544084425e-15	-1.9497980270300628e-15	inf	-1.9490862393110343e-15	-3.0041993521628293e-15	-inf	inf	6.9519498727769e-310	0.0	1.020272569571e-311	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	1.0202725700215e-311	1.018557979664e-311	0.0	70.0
1624	NAM	-2.360791306150141e-08	inf	3.281492622760215e-08	inf	3.6844571346905774e-08	inf	inf	inf	0.0	1.020272577745e-311	4.422439830647199e-62	7.4e-323	0.0	7.4e-323	0.0	0.0	1.0202725758e-311	7.4e-323	4e-323	70.0
1625	NaMN	1.9056281822150736e-11	inf	5.683616328236453e-11	-inf	6.380106717762832e-11	inf	inf	inf	-1.5193462345004748e-154	1.020272577555e-311	2.47e-322	1.0202725754997e-311	-5.323663040373675e-309	0.0	0.0	0.0	1.642223740441361e+78	1.0202925257045e-311	1.729450335989557e-306	70.0
1626	NMN	5.909433707442431e-10	-inf	1.7625134968194951e-09	-inf	1.978498116658057e-09	inf	inf	-inf	6.9519498728354e-310	0.0	4.4e-323	0.0	1.0202725757883e-311	0.0	1.020272577745e-311	2.1219957905e-314	1.0202726479416e-311	-5.36713117244931e-309	6.748107651744383e-67	70.0
1627		4.167240886434239e-11	-inf	1.242897148955131e-10	-inf	1.3952061489567035e-10	-inf	inf	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.020291450855e-311	1.0202693761757e-311	1.020280896988e-311	-1.5197104073650758e-154	1.02027257599e-311	2.67e-322	70.0
1628	NAD	0.8733298882701308	-inf	-1.322328559973294	inf	-1.4846904844938258	inf	-inf	inf	0.0	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	1.7016109516990415e+199	0.0	6.9519498711544e-310	0.0	4.4e-323	70.0
1629	NaAD	-0.8776067718731867	inf	1.479976907594999	-inf	1.4740081011191086	-inf	inf	-inf	1.0202725754997e-311	5e-324	0.0	7.4e-323	0.0	0.0	5.5104992408931e-310	0.0	0.0	7.4e-323	7.4e-323	70.0
1630	NR	0.0035267433041745	inf	-0.1564825264522046	inf	0.0119540825873585	inf	-inf	inf	0.0	1.020291448934e-311	1.0185579796633e-311	0.0	0.0	-5.334527658823417e-309	0.0	0.0	1.0185579796633e-311	0.0	6.95194986536514e-310	70.0
1631	NAR	-1.018561049434181e-15	-inf	-3.0379012369680428e-15	inf	-3.410176368453895e-15	-inf	-inf	inf	6.95194987284965e-310	0.0	1.020272575658e-311	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	1.0202725761084e-311	5e-324	0.0	70.0
1632	NAM	-4.1437192617633415e-05	1.000543043056958	-0.0001419383967152	1.0059719632952668	-0.0001419653939654	1.000542898681028	-inf	inf	0.0	-7.0628220886885e-311	1.313228924914058e-47	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	4e-323	70.0
1633	NaMN	1.515632908012448e-05	4.890135420534162e-06	5.203469698326005e-05	-1.0058584547565406	5.204107305067125e-05	4.890126278518315e-06	inf	inf	-1.4927612265572576e-154	6.9519498617786e-310	2.47e-322	1.0203176756063e-311	0.0	0.0	0.0	0.0	0.0	1.0203125661375e-311	4.4e-323	70.0
1634	NMN	2.4210334659092938e-12	-2.5233270315246915e-07	8.310184384475913e-12	-5.2719415978143424e-08	8.31291424707519e-12	3.3235993790399465e-13	-inf	inf	6.9519498711544e-310	0.0	4.4e-323	1.0203176757407e-311	1.020317675895e-311	6.95187041078133e-310	0.0	2.1219957905e-314	0.0	1.7287727811820467e-100	1.313228924914058e-47	70.0
1635		2.9366246458551023e-05	-1.000546668061622	0.0001008106001999	-0.2090416714136643	0.0001008325578803	-1.0005467760115	inf	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.0203179345363e-311	1.020311759443e-311	1.020313483242e-311	-1.493125404327554e-154	0.0	1.0203172001996e-311	70.0
1636	NAD	0.9084691116105184	0.0425390029931438	-1.428970344112595	0.0427576890883879	-1.4291457793389308	0.0425392285200783	-inf	inf	0.0	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	0.0	0.0	6.95194987138207e-310	0.0	4.4e-323	70.0
1637	NaAD	-0.9117697923760768	-0.0426935581515872	1.4343260567093503	-0.0429130379847403	1.4343218043547916	-0.0426937844952638	inf	-inf	1.0203176756063e-311	5e-324	0.0	7.4e-323	0.0	0.0	0.0	0.0	0.0	7.4e-323	7.4e-323	70.0
1638	NR	3.152069251481007e-06	1.4860574733658007e-07	-0.000168767123161	1.485652731229506e-07	1.1425226898017324e-05	1.4860388179092166e-07	-inf	inf	0.0	1.0203179343703e-311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.95194986536514e-310	70.0
1639	NAR	-2.2581597312218654e-17	-4.421623733313074e-18	-7.752712139472169e-17	8.105225009961868e-13	-7.753662070407686e-17	-4.429587106778934e-18	inf	inf	6.95194987116864e-310	0.0	1.0203176757644e-311	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	1.020317676215e-311	5e-324	0.0	70.0
1640	NAM	-0.0001074417929896	0.999893848634528	-7.69643699930699e-08	inf	-7.68283309044527e-08	0.9998936493472484	-inf	inf	0.0	7.4e-323	1.0203125661375e-311	1.7287727811820467e-100	0.0	0.0	7.4e-323	0.0	5e-324	7.4e-323	0.0	70.0
1641	NaMN	3.290209838225432e-10	3.292547173048038e-10	2.1209307521023807e-10	-inf	2.1209304983486609e-10	3.2825560895684475e-10	inf	inf	-1.293223079999325e-231	4e-323	4.4e-323	1.313228924914058e-47	1.0203172001996e-311	4.4e-323	7.4e-323	6.95194986536514e-310	0.0	0.0	1.0185579796663e-311	70.0
1642	NMN	1.8480031071615768e-10	-0.0057292223240004	1.1912573400104903e-10	-inf	1.1912571974853378e-10	1.8437042478339496e-10	inf	-inf	-4.1437192617633415e-05	1.515632908012448e-05	2.4210334659092938e-12	2.9366246458551023e-05	0.9084691116105184	-0.9117697923760768	3.152069251481007e-06	-2.2581597312218654e-17	0.0	0.0	2.1163258628940812e-53	70.0
1643		1.3035590958807758e-07	-0.9942716878509996	8.402985552823842e-08	-inf	8.40298454746861e-08	-1.0000007110851972	inf	-inf	1.000543043056958	4.890135420534162e-06	-2.5233270315246915e-07	-1.000546668061622	0.0425390029931438	-0.0426935581515872	1.4860574733658007e-07	-4.421623733313074e-18	-9.1678740329033e-311	1.2727e-320	6.95194985934777e-310	70.0
1644	NAD	0.5228712270146978	0.5216545060065145	-3.6040339937161306e-05	inf	-3.670313963723492e-05	0.5216545747343447	-inf	inf	-0.0001419383967152	5.203469698326005e-05	8.310184384475913e-12	0.0001008106001999	-1.428970344112595	1.4343260567093503	-0.000168767123161	-7.752712139472169e-17	6.9519498617786e-310	0.0	0.0	70.0
1645	NaAD	-1.0316795540430543	-1.0292788369450765	7.23005929714071e-05	-inf	7.230020493335851e-05	-1.0292789719929385	inf	-inf	1.0059719632952668	-1.0058584547565406	-5.2719415978143424e-08	-0.2090416714136643	0.0427576890883879	-0.0429130379847403	1.485652731229506e-07	8.105225009961868e-13	0.0	7.4e-323	7.4e-323	70.0
1646	NR	4.47409402965474e-08	4.514017744167006e-08	-1.0704903204721364e-06	inf	1.0704570925969381e-07	4.463670763890206e-08	-inf	-inf	-0.0001419653939654	5.204107305067125e-05	8.31291424707519e-12	0.0001008325578803	-1.4291457793389308	1.4343218043547916	1.1425226898017324e-05	-7.753662070407686e-17	0.0	0.0	6.9519498617786e-310	70.0
1647	NAR	-5.014995205278604e-16	-5.0185578275289895e-16	-3.232759634035681e-16	inf	-3.23275924725984e-16	-5.00332923342672e-16	-inf	inf	1.000542898681028	4.890126278518315e-06	3.3235993790399465e-13	-1.0005467760115	0.0425392285200783	-0.0426937844952638	1.4860388179092166e-07	-4.429587106778934e-18	1.0203176835193e-311	5e-324	0.0	70.0
1648	NAM	-0.000933431235201	1.0182982622685337	-0.0030910625060362	inf	-0.0030918409439639	1.0182980730038638	-0.0030837284014852	1.018261430759612	0.0	9.279233746389736e+199	7.727819902446094e+228	2.59458115875878e+161	5.5199979851301406e+228	9.479058508652662e+179	1.6928021207302066e-307	0.0	0.0	7.4e-323	3.5e-323	70.0
1649	NaMN	1.5865574843984987e-09	7.382563388273714e-11	5.2548327653947884e-09	-inf	5.255544541410854e-09	7.382587083580667e-11	5.284469454555083e-09	7.357323478416813e-11	-9.7969815640353e-150	1.0635294425628266e-94	3.483440164960454e+228	7928846488660339.0	4.443806195307074e+252	5.293695428895758e+180	0.0	7.4e-323	1.020317679235e-311	1.0203125661375e-311	6.9518704107819e-310	70.0
1650	NMN	1.1274133844728197e-12	-4.998649307841989e-09	3.7328587650130046e-12	-inf	3.734614604291792e-12	5.1957518911451763e-14	-2.579963922656693e-12	-4.998461132020032e-09	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	5.852818101132085e+63	2.3095566190001305e+161	7.053156512472963e+87	0.0	0.0	0.0	1.020317201311e-311	1.313228924914058e-47	70.0
1651		0.0009333922236184	-1.0182982602787674	0.0030911279169611	-inf	0.003091906363764	-1.0182980760127982	0.0030837936573638	-1.018261428769914	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	6.384648614886652e+20	3.452272687346395e+132	2.5196941890073337e+180	1.0203176790925e-311	2.61e-321	-1.495300493171624e-154	0.0	2.77e-322	70.0
1652	NAD	0.8727182518247164	0.0406061621726256	-1.4711729743615796	inf	-1.4713726048155742	0.0406061592700989	-1.4677577629868954	0.0406046934612663	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	6.982031352718052e+252	1.4376319545062692e+180	6.964076089067324e+252	0.0	1.020318238185e-311	6.9519498728354e-310	0.0	4.4e-323	70.0
1653	NaAD	-0.8775282755619593	-0.0408299647613412	1.4794599692651005	-inf	1.479464277689432	-0.0408299618427609	1.4760255416941563	-0.0408284879551177	2.3164910662874864e-152	1.6779200365728925e+243	9.750238216029356e+199	5.5199979851301406e+228	4.880463037154749e+252	2.1739182640308068e-100	6.95194986205886e-310	0.0	0.0	7.4e-323	7.4e-323	70.0
1654	NR	3.3781486400933106e-06	1.5717982320303766e-07	-0.000184059201829	inf	1.2144529570279636e-05	1.571797557905468e-07	-0.0001836538968064	1.5717413899871497e-07	1.4376469339394953e+180	2.1130967136856422e+214	2.1502896782180453e-13	4.443806195307074e+252	7.50048895508258e+247	7.2020768756615385e+252	0.0	0.0	0.0	0.0	6.95194986536514e-310	70.0
1655	NAR	-4.556842538475469e-08	-2.1202255094488168e-09	-1.5092705913093199e-07	inf	-1.509475021835341e-07	-2.120224638868993e-09	-1.505767050804599e-07	0.99999981051888	1.37947153028908e+219	6.384817653809667e+20	6.193442051059869e+175	2.3095566190001305e+161	1.1782872971038268e+180	7.932538912301001e+68	0.0	0.0	1.0203176792585e-311	5e-324	0.0	70.0
1656	NAM	-0.0001371307398194	1.0033058761533946	-0.0005458011819969	1.0083506799715949	-0.0005492663650856	1.003305876603642	-inf	inf	0.0	9.279233746389736e+199	7.727819902446094e+228	2.59458115875878e+161	5.5199979851301406e+228	9.479058508652662e+179	1.6928021207302066e-307	0.0	0.0	1.4403395576571117e+214	1.8044389576457636e+219	70.0
1657	NaMN	1.3133862041797064e-05	6.26263297767151e-06	5.244112452779191e-05	-1.0065053671297952	5.261918124509383e-05	6.262610979101213e-06	inf	inf	-9.81607514733278e-150	1.0635294425628266e-94	3.483440164960454e+228	7928846488660339.0	4.443806195307074e+252	5.293695428895758e+180	0.0	0.0	7.4e-323	4.810551760417881e+228	6.384817655096139e+20	70.0
1658	NMN	2.2616860409341863e-11	-5.999992633389233e-07	8.962580179306443e-11	-3.351117076152716e-07	9.061221670397064e-11	3.11738862922009e-12	inf	-inf	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	5.852818101132085e+63	2.3095566190001305e+161	7.053156512472963e+87	0.0	1.020679975454e-311	9.1771525185649e+170	9.279233746389736e+199	7.727819902446094e+228	70.0
1659		0.000131258611675	-1.0033080656779474	0.0005224866228063	-0.5603654591172855	0.0005258726441928	-1.0033086661207948	inf	-inf	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	6.384648614886652e+20	3.452272687346395e+132	2.5196941890073337e+180	1.0203118062567e-311	1.0203303676785e-311	-9.7768902246605e-311	1.0635294425628266e-94	3.483440164960454e+228	70.0
1660	NAD	1.1135513288137469	0.06299653011846	-1.1201868556176648	0.0633134531350768	-1.124007141696169	0.0629969983693365	-inf	inf	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	6.982031352718052e+252	1.4376319545062692e+180	6.964076089067324e+252	9.1771525185649e+170	0.0	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	70.0
1661	NaAD	-1.1144903544722116	-0.0630496319533267	1.1260745944025092	-0.0633668494611738	1.1244579756906463	-0.0630501098731533	inf	-inf	2.3164910662874864e-152	1.6779200365728925e+243	9.750238216029356e+199	5.5199979851301406e+228	4.880463037154749e+252	2.1739182640308068e-100	5e-322	0.0	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	70.0
1662	NR	9.814034691924364e-05	5.53074242920586e-06	-0.0050410810522792	5.585908274155765e-06	0.0003978703187385	5.540056356006548e-06	-inf	inf	1.4376469339394953e+180	2.1130967136856422e+214	2.1502896782180453e-13	4.443806195307074e+252	7.50048895508258e+247	7.2020768756615385e+252	0.0	0.0	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	70.0
1663	NAR	-2.904005257371841e-06	-1.384718613945044e-06	-1.1595165294604728e-05	0.222546420702746	-1.1634535103845524e-05	-1.3847137498796535e-06	-inf	inf	1.37947153028908e+219	6.384817653809667e+20	6.193442051059869e+175	2.3095566190001305e+161	1.1782872971038268e+180	7.932538912301001e+68	7.4e-323	0.0	2.3164910662874864e-152	1.6779200365728925e+243	9.750238216029356e+199	70.0
1664	NAM	-5.2797725138042334e-05	inf	-0.0001937262450495	1.0220360961736608	-0.0001940031440022	inf	-inf	inf	0.0	-4.88916141925786e-310	1.313228924914058e-47	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	1.4403395576571117e+214	1.8044389576457636e+219	70.0
1665	NaMN	5.277276979827184e-05	inf	0.0001937562604831	-1.022036097437059	0.0001940332024543	inf	inf		-1.4993164162634157e-154	6.9519498617786e-310	2.37e-322	1.0203176865627e-311	0.0	0.0	0.0	0.0	0.0	4.810551760417881e+228	6.384817655096139e+20	70.0
1666	NMN	1.078613891620867e-11	-inf	3.9601520560024296e-11	-7.025757885285705e-08	3.965812425148542e-11	inf	inf	-inf	6.9519498727627e-310	0.0	4.4e-323	1.0203176867446e-311	1.0203176868513e-311	6.95187041078133e-310	0.0	2.1219957905e-314	0.0	9.279233746389736e+199	7.727819902446094e+228	70.0
1667		8.373952592397061e-10	-inf	3.074513107244993e-09	-1.7978509818561772e-06	3.07890760641006e-09	-inf	inf	-inf	0.0	7.4e-323	7.4e-323	0.0	0.0	1.020317916726e-311	1.0203117516407e-311	1.020313483242e-311	-1.19519152194677e-310	1.0635294425628266e-94	3.483440164960454e+228	70.0
