Temperature	ET_NADS	ET_NAMPT	ET_NAPRT	ET_NMNAT1	ET_NRK1	ET_NT5	ET_PNCA	ET_PNP	ET_SIRT	Sol	objective
90.0	1000000.0	1.0	1000000.0	44875.14573890943	1000000.0	100.0	779539.1301572542	100.0	261935.678400074	4.000049084874268	min_ratio
90.0	919492.030565885	0.0012349785718785	30372.73862260383	373067.4717025274	1554.4452084075028	100.0	391815.949338907	994.1998167222608	224001.8015151083	4.000030393939877	min_ratio
90.0	951246.2075483592	1.6660572983060897e-05	36613.33540936863	48053.50813397422	258322.70124352537	100.0	232027.2726602179	5763.187301238548	260230.15888318192	4.000049490825647	min_ratio
90.0	989997.3641596468	0.000802038417146	92460.1574067415	42672.73016900999	884.9068408074673	100.0	148106.4131118675	100.0	601207.445260286	4.000035799511628	min_ratio
90.0	957249.695976053	0.0044927912018026	13657.688746885817	650933.0471966559	13409.979470510902	100.0	36278.08662136104	1739.5907633287898	178892.53073886552	4.000074969958384	min_ratio
90.0	641990.1749510992	1e-06	9111.29998163584	161672.44202277233	1000000.0	100.0	210941.40755756228	554511.1478478812	63217.32616148248	4.000064841147397	min_ratio
90.0	1000000.0	3.650123740960879e-05	1008.0999827712424	33054.06368749951	2462.651595556607	106.9040222533021	5053.178731138918	26555.16016024788	21317.72089330856	4.000561773344976	min_ratio
90.0	1000000.0	7.809522287554966e-05	228491.56776879667	758435.7145508109	713955.90226707	100.0	71541.26029444643	115507.7824691352	349074.7390661252	4.000040693350876	min_ratio
90.0	1000000.0	0.0333060039730189	1000000.0	1000000.0	916354.7775737188	100.0	797947.9016812056	49352.29235375907	260823.15637035435	4.000039651260997	min_ratio
90.0	1000000.0	1.6098310818570623e-05	1000000.0	86508.66802569023	46130.51308460732	100.0	217900.85656885224	34146.9785189869	360234.828542065	4.000041506852951	min_ratio
90.0	508832.021624929	0.2757834834742038	1000000.0	1000000.0	270.80860746618947	100.0	82768.46105693208	64911.30250808538	334969.34254259645	4.000054867061901	min_ratio
90.0	1000000.0	0.0702766043795213	623758.3022277809	1000000.0	802993.4134723428	100.0	144825.6679233428	100.0	630158.6025586086	4.000026175657238	min_ratio
90.0	715201.3987253152	5.9545490461385616e-05	1373.041476192212	12107.777581967166	155396.77191409923	100.0	6626.180188752734	100.0	28089.579925660342	4.000449832135016	min_ratio
90.0	395762.4874416408	0.0111300842493427	6463.876039286205	956485.437344809	696022.9798258834	100.0	676465.6743506228	66764.508120762	40043.73160400862	4.000101783045257	min_ratio
90.0	22480.321069886424	3.0203483916184863e-05	453148.38453752	23712.98881010313	239607.3775239188	100.0	1000000.0	30239.3139489241	4199.7750618125465	4.001928152691984	min_ratio
90.0	93666.69134539668	0.0002562024885318	532.5159354879645	9155.975388942305	1000000.0	100.0	111836.69184278164	1000000.0	3274.063586475639	4.00116720849136	min_ratio
90.0	1000000.0	0.000687312169739	3931.044810606365	83735.32674246987	140611.39005637594	100.0	110541.9211317274	5818.83946875924	26866.059303567865	4.000130797365827	min_ratio
90.0	821745.44639908	4.980164968586228e-06	6315.310845392009	61249.21660841295	417992.8340241563	100.0	412627.4280871184	1628.861239561768	41099.838885205136	4.00008729050937	min_ratio
90.0	293445.6308040707	3.217683754029802e-05	5497.823922203336	803793.8867427127	59524.45047954776	100.0	127108.04249152132	990.4440657967986	37565.84328809873	4.000113694464771	min_ratio
90.0	1000000.0	0.0026233473825274	141515.68002618308	395323.1621415247	188332.20723688632	100.0	132287.72999938877	10987.717221321343	595542.5001836584	4.000027380952761	min_ratio
90.0	959745.9712618858	0.0537954709552378	208048.7098750792	9677.54696443566	22011.88439215196	100.0	71708.39226629047	7336.266570289596	287761.8307027902	4.000091432311905	min_ratio
90.0	1000000.0	0.5562739367357671	596335.8328888116	460081.2512261681	5237.109985182302	100.0	119702.61703074106	3290.949683740564	558445.4056273875	4.000028553021344	min_ratio
90.0	1000000.0	0.1621941569808851	21611.545084354344	185215.9807134792	19829.685837695768	100.0	108543.51984043038	4586.203407911991	394069.5512371167	4.00003406929193	min_ratio
90.0	685886.391741575	1e-06	42960.19715651753	37002.20120950304	169494.2346163183	100.0	28687.04071240604	292.4378442385919	143878.08669554716	4.000101916685318	min_ratio
90.0	709430.6879465899	2.524829981952892e-05	10529.50705465102	27618.415997992382	5391.46026946711	100.0	42948.55775985897	688.0770405177635	206428.6524642116	4.000077347996246	min_ratio
90.0	841398.2578677756	6.37888737105125e-05	80921.4363420984	677312.2335911668	26825.95786033512	100.0	39170.1700463235	2771.9450440912888	196893.59342890908	4.000068895133072	min_ratio
90.0	75898.65841149495	0.009918433246117	100.0	51068.981086651766	1000000.0	100.0	33839.0904913109	100.0	100.0	4.062428584387531	min_ratio
90.0	135848.1457819849	8.451514784724604e-06	13040.51071955007	44512.822634243086	883767.0869132563	100.0	19771.638665763607	3597.676762447639	44277.94345742818	4.000305962402608	min_ratio
90.0	1000000.0	0.0006334424978794	71732.41843533891	41781.00495358182	102903.51045881724	100.0	100668.00138635017	446.750263131626	407339.2653779295	4.000045355847079	min_ratio
90.0	292454.6573482301	7.32714112914433e-06	984.060722613655	209133.89963554472	1474.8335268465323	277.1573315446622	9330.991110191811	100.0	8637.66888851049	4.000586942677077	min_ratio
90.0	610156.5460898441	0.0067765341434253	30020.61823941077	483816.123434089	392197.8671266661	100.0	100285.19841052649	42463.38809143344	183314.086326642	4.000066949352712	min_ratio
90.0	998554.1838690884	0.0944913370726041	9937.755446495492	105089.89212515618	745200.0264187577	100.0	826132.640332932	9156.260024958605	64186.94654575028	4.000056443738661	min_ratio
90.0	1000000.0	1e-06	1000000.0	424593.563518546	178503.13075202907	100.0	148414.805101175	100.0	632351.5515165486	4.000026785547005	min_ratio
90.0	1000000.0	0.0004663441186512	78418.12624047673	1000000.0	6087.831542215487	100.0	158145.07577227114	100.0	639145.8160153832	4.000026481668256	min_ratio
90.0	447325.0729897017	1.0	6790.617944657947	913698.328703558	3281.0368503854106	100.0	79933.20667181967	100.0	54019.51062388939	4.000082482224282	min_ratio
90.0	1000000.0	1.0	206456.7855161624	21326.43093181348	34567.6075217021	100.0	1000000.0	56889.66637870541	244153.97172343417	4.000062750690341	min_ratio
90.0	1000000.0	0.0008397423537967	541608.2594306599	170779.5216893143	996740.2358405928	100.0	158607.6758779453	63875.95308585925	612740.8747128547	4.0000292755589575	min_ratio
90.0	880069.394452415	0.0067858296093471	352079.35448420164	88383.21427420995	862763.4184408479	100.0	1000000.0	6185.752600146617	229096.28084790785	4.000049680466543	min_ratio
90.0	117761.69451542452	0.000844320096548	1727.740135837497	553919.2622081352	3340.655498462645	100.0	430326.81103519234	100.0	10700.911829914592	4.0003552663017885	min_ratio
90.0	139716.38776222535	1e-06	109308.3590112873	97141.04808307569	3106.2584132514294	100.0	360430.8215227605	715928.9084076586	24615.612501857977	4.000355889660896	min_ratio
90.0	1000000.0	1.539680152088327e-06	16627.89611386211	609833.103349186	76510.39615328389	100.0	89562.11356819374	606332.4279779225	278802.1260712961	4.000038845396721	min_ratio
90.0	171940.9044820202	1e-06	526903.4296798354	1000000.0	1000000.0	100.0	141215.3175541711	358.4585628697166	11712.386493577447	4.000618812904041	min_ratio
90.0	71565.64705312937	0.3608143247004083	29863.64404226915	443276.9050894866	787587.6063934923	100.0	5534.853583565542	102153.7291340809	27552.79331318409	4.000510198937386	min_ratio
90.0	786560.9703409866	1.6598099530691793e-05	1000000.0	93264.6726174754	1823.482540451612	102.469505141988	108203.81940099936	100.0	336044.8479611452	4.00004914382767	min_ratio
90.0	1000000.0	0.0007198368245265	266354.6921357396	243365.4380166817	1000000.0	100.0	883686.5894099533	341806.49834086647	239755.0960754492	4.000041367515999	min_ratio
90.0	961963.2654391665	3.5315734806956665e-05	431.3823185475944	435.4210793655277	10178.112997900414	100.0	570711.0687802184	100.0	2712.211730508125	4.002039006478319	min_ratio
90.0	986557.7263764016	0.2701399687553545	26189.23135145258	64485.64054455159	1000000.0	100.0	331595.43638047803	4804.103419283805	190025.86172691704	4.000036588653207	min_ratio
50.0	100.0	725930.9817708469	170570.96481125828	17331.531609237434	37002.8294858477	100.0	1e-06	100.0	44196.67134837672	2.0000529796000603	min_ratio
50.0	925351.5579137084	965485.190831128	18874.11474429084	284254.6930590976	761865.7499464592	100.0	1e-06	7427.460264108977	58827.758466569896	2.0000391460360505	min_ratio
50.0	410811.2131181006	0.0013071483728347	2330.535872659366	813730.3522338226	5203.291604627091	100.0	65116.462212588725	100.0	15832.451020596252	4.000098527286539	min_ratio
50.0	1000000.0	1000000.0	108026.9452337294	97686.26003965356	31118.25134790268	100.0	2.638712454986397e-05	1000000.0	61567.676505657255	2.0000373292366445	min_ratio
50.0	331363.9604661906	843308.8240517564	1986.2559563118432	686103.6018984383	932111.7272677902	100.0	1e-06	100.0	51763.846148103206	2.000044284864107	min_ratio
50.0	238571.68028711248	1000000.0	1454.24378373961	41021.85025812887	1306.555805476783	100.0	5.287135810740837e-06	110.74112342337808	61643.23905305955	2.0000374855998584	min_ratio
50.0	70683.19826370743	796996.5892870247	17423.23219461024	12287.812742968765	44230.9583466889	100.0	0.0003601573544732	648084.3886807819	48712.87101924848	2.000048531655768	min_ratio
50.0	164271.6512695243	677017.514442292	1000000.0	5076.165903035326	699.608886030715	100.0	1e-06	80665.77135083967	40350.07976193764	2.0000608339080346	min_ratio
50.0	6194.169006861443	1000000.0	482084.4089728746	463330.7898600649	673.377197116558	100.0	0.0023807812952101	243552.6768166614	61184.98015141072	2.0000379502113685	min_ratio
50.0	34351.245582344985	1000000.0	4359.029950677312	376314.92368894885	1000000.0	100.0	1e-06	133414.20400605787	60372.28496499399	2.00003829963285	min_ratio
50.0	31619.818093692666	260556.68881108327	100.0	1396.59189735612	131981.22896192607	100.0	1e-06	120052.92191895597	15394.276346153189	2.0001633323381114	min_ratio
50.0	29278.78889250606	920167.363438504	16168.970403654788	655955.2190552256	1570.7771759818156	130.41501603925968	1e-06	100.0	52104.12531456511	2.000050398367569	min_ratio
50.0	1000000.0	1000000.0	87287.44692503728	132842.7160452182	151301.19865606038	100.0	1e-06	16859.05353921843	61665.42859655002	2.000037193055757	min_ratio
50.0	8828.781152496415	57050.45313214897	7183.252390503011	1647.6564561773616	100.0	100.0	1e-06	634.400347482566	3377.7410069152847	2.000695299107567	min_ratio
50.0	818459.4656974877	1000000.0	128.11235648349302	617991.9527468884	528479.9806582852	100.0	6.989363856625135e-05	6232.955312791789	61653.109911830354	2.0000371208936647	min_ratio
50.0	111.02186091177197	1000000.0	46222.02659473228	431334.46580201713	4591.4509534393255	100.0	1e-06	55191.72267992409	61487.96306713218	2.0000372695188418	min_ratio
50.0	713983.9799028798	927749.956208901	500.326947872753	16570.331871133	100.0	100.0	0.0097256358856507	1000000.0	57029.1641847219	2.000042921872296	min_ratio
50.0	3775.052717004144	1000000.0	1543.3876953251165	1718.0663104316322	98903.10454960828	100.0	1e-06	52304.705989711525	54813.487526775774	2.00005437629984	min_ratio
50.0	1000000.0	1000000.0	141690.4492639895	6304.012617922618	40474.49139760948	100.0	1e-06	1476.3637428707375	60519.292600024026	2.0000407443593686	min_ratio
50.0	100.0	710113.2396310032	103846.70472653664	1000000.0	572072.1653724904	100.0	4.472881411004219e-06	1780.5729754372849	38519.58211950393	2.00006246326958	min_ratio
50.0	876249.570881608	1000000.0	104946.3394967809	3954.040666921764	315115.31405950495	100.0	0.0048579112766386	1000000.0	60513.97926558289	2.000043195475095	min_ratio
50.0	50520.2400847173	108696.79838255914	801.6734537384232	21123.682539577803	410433.4852943966	100.0	1.0925460372228418e-06	937.953558873071	6345.794635794126	2.0003689827993387	min_ratio
50.0	3227.051007681135	293489.9122688088	377431.89100352186	912.3631541777823	4768.675627945085	171.71229529337842	1e-06	125563.5183940649	12860.53212320915	2.000266480372335	min_ratio
50.0	589239.6391738398	394757.9598808355	284776.69579081715	14712.76455668933	41209.81141904949	100.0	1e-06	100.0	23690.54450685976	2.000098811556614	min_ratio
50.0	9437.772442881962	1000000.0	793150.9387635682	24908.060681459025	213999.30039028128	100.0	1e-06	29919.16624845774	60541.53323284121	2.000038752911381	min_ratio
50.0	385947.8027136967	842148.1831256192	588961.3786646985	5788.266378519831	100.0	100.0	1e-06	100.0	39636.88543043008	2.00006541098464	min_ratio
50.0	23131.713562245044	1000000.0	1000000.0	44366.06950366768	27968.21874400031	100.0	1e-06	234845.2155758885	61131.8296016754	2.000037920842118	min_ratio
50.0	649955.8724941686	1000000.0	162243.85284025432	28149.08221980653	545858.8464544088	100.0	0.0010836779055693	3044.0856025997123	61478.6129968527	2.0000380007484724	min_ratio
50.0	198.40100634154985	95252.7743969346	1000000.0	122283.86425253892	100.0	100.0	1e-06	686754.792543586	3732.319010074185	2.000653058955657	min_ratio
50.0	52452.072441191085	1000000.0	59764.16505540266	5869.943208117436	37671.24176038911	100.0	1e-06	118.88286577894834	61417.93557834936	2.000040102631881	min_ratio
50.0	663415.247933485	213110.6606142056	787.430836171643	1860.891286879212	178.76505746585576	100.0	1e-06	323939.4296993458	13059.993032324262	2.000184120952188	min_ratio
50.0	2841.9221543832045	1000000.0	7169.95912686866	5368.38555982207	1795.7567986200488	100.0	1e-06	1014.6940132743766	61366.89851786381	2.0000404187431697	min_ratio
50.0	654271.8677290815	1000000.0	1000000.0	2076.3953375827014	3224.8485091935154	100.0	1e-06	116448.51582256012	60780.36227552156	2.0000462025625856	min_ratio
50.0	643288.087965906	1000000.0	452555.2272778685	34194.88559765579	495522.15946886846	100.0	0.0092703949156854	748503.7869037376	21135.29188382767	2.000090762835363	min_ratio
50.0	5311.069376694396	1000000.0	39456.75669091534	6575.972291153247	242785.9278343029	100.0	0.0019007034254844	688270.1873364173	61448.64201556523	2.0000400920431995	min_ratio
50.0	100.0	1000000.0	823.7374839332833	574382.0206306274	187.1418295664008	100.0	1e-06	258.29947554045737	61564.84117522418	2.0000371896140705	min_ratio
50.0	27243.9783864284	1000000.0	329878.8303797548	202149.8797187844	215918.74927325733	100.0	1e-06	32487.85065467461	23813.554518292178	2.000084565376288	min_ratio
50.0	168678.0360848749	1000000.0	100.0	56267.63949861505	8297.310012539872	100.0	0.002204343234905	108421.8144096255	60762.165113910814	2.000038560726072	min_ratio
50.0	33502.904979902334	1000000.0	978313.6223533864	10632.87028990965	1000000.0	100.0	1e-06	863.8509827815585	58945.91264628404	2.0000411627605907	min_ratio
50.0	48408.12702842524	12315.238849466135	3640.664800003745	380.8124839104199	185001.3037122128	100.0	1e-06	9122.54972463299	721.2133494182823	2.003189750333976	min_ratio
50.0	153491.60458998856	975286.6169223178	329.8625941586022	301187.13832567283	462.697592880486	100.0	0.0007083537294909	17421.116015380343	59239.91416201138	2.000039053120815	min_ratio
50.0	1000000.0	0.4276529439889361	5909.087708369686	45923.69968338664	266744.34470368986	100.0	268546.7948538075	33127.30690306077	38558.65106685851	4.000047717087428	min_ratio
50.0	7576.957308237336	56485.236871547866	100.0	541584.5116419698	142303.21215041078	100.0	2.204537060162409e-06	372627.62225314346	3437.808643179128	2.000664977405814	min_ratio
50.0	15935.085008794806	999500.201855262	100.0	348903.7433169828	1127.1008585570023	100.0	6.899218941681935e-05	1000000.0	61637.85725942626	2.000037145053307	min_ratio
50.0	11428.27012850261	1000000.0	184851.66649967164	12320.655494970257	140.83663197713128	100.0	1.497077066807268e-05	286837.41365763766	60375.94759406597	2.000039585110853	min_ratio
50.0	9777.98775840144	1000000.0	14043.02822102171	908792.895437122	618429.0028491669	100.0	0.004114507485307	673360.0242533992	61607.51232588368	2.000037846767748	min_ratio
50.0	11971.405674173571	1000000.0	586.9064685050158	147477.60904345108	71497.2735662352	100.0	0.0032591372481237	21306.91347028999	61589.39258000536	2.000037808019478	min_ratio
50.0	1831.858302290053	1000000.0	59654.716755716414	66251.84272099675	584.5121592722991	100.0	1e-06	163081.17924175027	61629.27950065461	2.0000373474847404	min_ratio
50.0	93623.34953089165	1000000.0	493730.50998324255	8961.670757419384	751727.8866687136	100.0	1e-06	756717.4844647513	60692.32744609396	2.0000397920921897	min_ratio
50.0	7020.680983960016	1000000.0	100.0	966920.8576753133	572371.6541201646	100.07049988252038	1.052670992626869e-05	4803.224547859093	61623.042551915416	2.0000371376476	min_ratio
50.0	206707.58651547256	766623.5536148478	32538.274272677496	4469.830973027756	477797.0647340023	122.58808399280922	1e-06	100.0	47124.21395781731	2.0000564015327407	min_ratio
50.0	8389.01829502862	457397.1824383948	100.0	1000000.0	71500.60719409554	120.7377913658627	1e-06	204.77750704893344	25289.309999911744	2.000101406211994	min_ratio
50.0	108338.48074211372	1000000.0	100.0	10889.683419722922	179949.8526799105	100.0	0.0041420059168909	9407.252706653931	61118.94186203805	2.000039777053802	min_ratio
50.0	822726.9608529331	1000000.0	2380.7199905459443	32446.07590370471	100.0	100.0	1e-06	40066.94456228154	57393.954679802446	2.000041631588152	min_ratio
50.0	22654.64319442204	1000000.0	21452.24223517888	644293.2043232047	100.0	100.0	1e-06	13060.268613971415	61328.39126463498	2.000037401968477	min_ratio
50.0	603.3870695185867	992865.0068889366	116865.97199076478	576141.8017591691	4147.703410141352	100.0	0.0020079112078072	9177.111256957063	60823.52560997889	2.000038082862391	min_ratio
50.0	210.27860966515124	980856.6263650244	2391.4810116092094	2979.2865121952336	1000000.0	100.0	0.0068715044862397	152.68135119080443	59063.24836766129	2.000046056773006	min_ratio
50.0	20372.89924858027	35266.95648153421	177.97663866510476	139816.65574084784	100.0	100.0	1e-06	10360.844003861446	1917.700095729797	2.001240212938812	min_ratio
50.0	1000000.0	4.0542342668922974e-05	24104.61213032792	1000000.0	13031.038810093012	100.0	771717.8451108717	146.47657600887734	161694.5470871018	4.0000155233145485	min_ratio
50.0	698515.8409788281	1000000.0	1169.921846165658	716599.2637982619	202763.44354267413	100.0	0.0002028814295415	1000000.0	61224.804324048615	2.000037528501661	min_ratio
50.0	288.06828178437365	975326.9671540044	100.0	852071.6696227323	615751.388528863	100.0	0.0062369129727504	100.0	55844.12536569611	2.0000434174925363	min_ratio
50.0	100.0	794978.2417453751	277410.69450342143	20952.12199906091	80562.79427272468	100.0	1e-06	24386.552309571714	48710.58871250397	2.0000478484997943	min_ratio
50.0	457794.8051582611	1000000.0	100.0	215729.34408849585	138052.2505088889	100.0	1e-06	1000000.0	61133.38957686332	2.000037629634039	min_ratio
50.0	100.0	917316.6488960998	19230.220640430307	149220.95190499196	1961.6406977233887	100.0	0.0199954421407376	100.0	56298.47348232927	2.000044601333412	min_ratio
50.0	1000000.0	562084.9785939051	1000000.0	1036.2216802710536	100.0	100.0	1e-06	17009.846361865602	9628.89576835858	2.0001941701515693	min_ratio
50.0	129515.0829555426	752904.6372684146	100623.94711750072	148089.33935923703	533946.5836048127	100.0	1e-06	830545.7379891522	10307.082754372732	2.000139215404132	min_ratio
50.0	7115.324163905864	296795.48595469445	945.7575511033376	134868.616892297	769829.5485956782	100.0	1e-06	100.0	6792.743831402431	2.00028949414791	min_ratio
50.0	102985.12985624014	996945.7640506	56342.49873332225	8608.533249295808	7252.793057689234	100.0	1e-06	9705.856897066387	61231.511329435154	2.0000393084743067	min_ratio
50.0	6845.674373310027	1000000.0	19059.204006244952	2862.1798333139373	764373.5579729155	100.0	0.0083151272595679	471687.6145835333	58538.879231687504	2.000047432210284	min_ratio
50.0	21686.38040151412	1000000.0	34806.75260212896	814054.2802850421	92918.54400079178	100.0	0.0019227247123033	66305.20149136985	61635.42140113348	2.0000374480234844	min_ratio
50.0	90744.77462452555	1000000.0	141461.8588212973	80599.16862969042	100.0	100.0	1e-06	640994.0306642432	57257.26185135547	2.0000414615604623	min_ratio
50.0	15364.34234815583	1000000.0	7069.367685822329	40365.827025411934	103145.71187364437	100.0	0.0030296448629321	107699.01654222557	61473.81526495685	2.0000381640512863	min_ratio
50.0	85210.83022996614	1000000.0	9336.417794651688	19808.51545127408	420.7141614508607	100.0	1e-06	100.0	7501.52087449851	2.0001740113589483	min_ratio
50.0	12688.768962394486	1000000.0	129.8703301172756	2338.849818211832	102.78224853189056	100.0	1e-06	180.1127556273164	14235.750643843288	2.000113358298968	min_ratio
50.0	100.0	1000000.0	1431.0132625148074	340586.7914781471	162854.43452361497	100.0	1e-06	20167.378739197608	61523.01569415184	2.000037247908012	min_ratio
50.0	1939.185802668827	994510.3832795756	1000000.0	981.918870991921	23290.80334226604	100.0	0.0184570728919425	18728.19942761388	59810.52273535246	2.00006100080702	min_ratio
50.0	1160.8637493028505	809337.4676253089	1507.278884309229	23165.87360599436	1000000.0	100.0	1e-06	1000000.0	49603.80617104617	2.00004692079582	min_ratio
50.0	100.0	1000000.0	880416.5679368069	20216.940726300283	182111.8786765285	100.0	1e-06	10393.25485207462	61205.0748011172	2.0000382922185134	min_ratio
50.0	993400.0329779184	0.001260016414339	2293.271692525418	550682.239869161	54113.84446357717	100.0	248056.71824564235	600.6700580262942	14679.840187581169	4.000093146796608	min_ratio
50.0	1000000.0	472982.9616900666	1000000.0	28032.50762578751	219192.9252255041	100.0	1e-06	519794.01051407977	26255.324120491896	2.0000915296461232	min_ratio
50.0	88090.12251671942	1000000.0	217709.1183273144	11823.985301680132	313.51419381027256	100.0	1e-06	222782.62824989628	58299.88132791364	2.0000416345539644	min_ratio
50.0	150141.25128653034	1000000.0	176173.44829211928	60812.61247345008	110337.69977181878	100.0	1e-06	100.0	61410.64340346538	2.0000375678288624	min_ratio
50.0	474.5490922714195	1000000.0	87229.1073157882	17761.499974293354	1000000.0	100.0	0.0196258203216773	100.0	60653.65068784646	2.000042285012168	min_ratio
50.0	1000000.0	1000000.0	516.9407937989411	99561.34670292708	7497.807459531746	100.0	0.0016789784783065	141746.3280118717	59563.4452371058	2.000039466431354	min_ratio
50.0	56841.2045949806	308255.94035392435	100.0	102600.20038947376	1000000.0	100.0	1e-06	48856.98058227504	18771.282863613906	2.000122590363305	min_ratio
50.0	35724.07888365916	137938.34622599874	354563.9313347871	1706.1098348828286	15952.131003133793	100.0	1e-06	2282.7176622413085	7394.273614983681	2.000335710458553	min_ratio
50.0	369169.94839708	1000000.0	100.0	6135.407250388404	100.0	100.0	1e-06	17926.705613718685	55125.39694790846	2.0000462244903434	min_ratio
50.0	82051.39918131895	986148.4308412971	246.34291136871136	2502.776598963373	253.09475839161985	100.0	0.0924534510043467	272816.8964119736	15592.375893532691	2.0001210683971453	min_ratio
50.0	4340.716781899592	1000000.0	1000000.0	59751.484617357855	129273.58952561438	100.0	0.0007365539421349	689.0632244200023	61490.12690313128	2.0000376263972792	min_ratio
50.0	14465.683359092893	733940.3948067126	4057.13549031497	1279.1770885329684	101341.84515092376	100.0	1e-06	339.4682419400058	36499.14503658383	2.000081994210193	min_ratio
50.0	7496.328211496052	113295.9084316302	53616.31626780274	168232.57299241767	4250.8089460774645	100.0	0.0013769291594334	3855.18416417586	6922.934015685959	2.0003328826827333	min_ratio
50.0	386774.2553448019	360223.6150929407	8688.170152247283	93803.51775438333	100.0	100.0	1e-06	1000000.0	21755.37353360726	2.000106244208296	min_ratio
50.0	119473.45405307336	133426.17799977507	458.0270416538653	2130.777289715159	417.951906472101	100.0	1e-06	35906.404117931896	8193.947609244888	2.0002864719382565	min_ratio
50.0	197892.77209552552	1000000.0	43757.10755394898	952065.8940086956	1000000.0	139.35901178140858	1e-06	100.0	55319.59931388804	2.0000492008634545	min_ratio
50.0	355677.58869578195	1000000.0	106533.8628314755	1646.1208618134358	50742.77538174512	100.0	1e-06	1225.1638094406578	55448.72062597302	2.0000541717155325	min_ratio
50.0	4387.427356953818	1000000.0	164970.73885553214	4526.151908479859	1205.407704797594	100.0	1e-06	63199.85989457992	61201.68161750428	2.0000411630179395	min_ratio
50.0	69477.98795440215	1000000.0	1000000.0	65161.95783731277	24864.206339328743	100.0	1e-06	243.6688506519345	37668.0437536253	2.0000647097321367	min_ratio
50.0	4869.985455814718	949207.487440154	18960.56515942508	124219.69530071045	1948.138765616716	100.0	0.2212982026726881	515506.7314862087	12377.273320680284	2.000133363561356	min_ratio
50.0	20296.51233098635	942331.1731492194	31712.696930278027	1975.307551627912	1362.4513533967615	100.0	1e-06	100.0	57350.175457125486	2.000048857909382	min_ratio
50.0	3188.375075992139	1000000.0	59230.11550356285	22636.879983502866	28630.078819441496	100.0	0.0020981474107884	446.060767307769	61476.330494991846	2.000038317490987	min_ratio
50.0	9063.52126172134	1000000.0	164539.84698104914	4206.165621834308	22161.41389681364	100.0	3.5484771289963986e-05	973746.1054848	61383.46595735605	2.0000412874051623	min_ratio
50.0	393.8924720671554	1000000.0	45299.27561949084	32451.85185128194	5329.783019981454	100.0	0.0053775526839659	99614.11974442124	58753.07278599512	2.0000412199386632	min_ratio
50.0	101319.26360398684	787406.6520118072	4025.081480786269	112298.07444411896	3752.845426811292	100.0	1e-06	4758.654424644124	47550.66321571934	2.00004870499908	min_ratio
50.0	69020.81620398088	607060.3821026161	85410.86883593582	21438.24327100911	269850.5603759788	100.51639795204382	1e-06	849.1775833722485	8593.643701719924	2.000171170500022	min_ratio
50.0	1649.0060462279052	764603.8757838387	1241.2709697179785	31410.45982527093	732223.9517827972	100.0	0.0337002138850545	176590.78201653113	11443.89951572036	2.000137405880668	min_ratio
50.0	22028.03219371964	1000000.0	1417.3901699937408	25133.13233026805	21452.342568870128	100.0	0.0033062047653499	413840.9420090584	61472.00133991616	2.000038456647516	min_ratio
50.0	472.3254644688916	1000000.0	2461.1557813784243	20422.448521188577	191007.1526279456	100.0	0.0016315288463088	72925.40354303735	61605.47859705665	2.0000381988448974	min_ratio
50.0	6622.516295959335	747252.1617679966	1000000.0	72442.41105145696	1652.842791529191	100.0	2.466345522975139e-06	4859.260815931712	39803.50188283924	2.0000609757781063	min_ratio
50.0	603043.1551236515	1000000.0	2352.210559671794	926.8095256122182	5411.084027835727	100.0	1e-06	100.0	60009.246412191605	2.000059099417097	min_ratio
50.0	82677.04795881316	1000000.0	293357.12975029484	12261.077122003522	128971.08552731488	100.0	1e-06	3260.48424329787	59026.450566956366	2.0000408755566914	min_ratio
50.0	60599.53791866622	1000000.0	860171.054474988	5894.793433037065	66569.5683698163	100.0	0.0021831011819235	887.933358420413	52324.366531271706	2.00004976491869	min_ratio
50.0	408325.7422231635	1000000.0	7594.034822773784	11675.192686316685	1441.8585622871476	100.0	1e-06	657.7885173495614	61414.56274841636	2.000038693602244	min_ratio
50.0	2079.564754797096	997831.2051451744	12809.248619618307	426183.87594664266	100.0	106.72396067775335	0.0069269441429001	191992.42629526847	60799.91608806006	2.000039940118564	min_ratio
50.0	1000000.0	1000000.0	100.0	1000000.0	957737.9420051771	100.0	1e-06	1000000.0	19621.87905742528	2.000091298339386	min_ratio
50.0	4973.114169946608	41124.748075820666	1000000.0	4141.648317788114	80546.85460428987	100.0	1e-06	1127.8173989700488	2180.9701076430783	2.0011040052420683	min_ratio
50.0	756648.1633949224	0.0071184076938969	934112.1373427734	97864.43608342476	204039.04361951884	101.60385732419624	905383.9440177614	4945.54449461306	101041.4477900212	4.000042940424132	min_ratio
50.0	101488.17623981422	1000000.0	100.0	31910.89647295489	658834.915877119	100.0	1e-06	1000000.0	59643.475247370974	2.0000394522659937	min_ratio
50.0	1000000.0	1000000.0	577246.9165278007	701843.697232642	282317.3066854817	100.0	1e-06	100.0	56078.53428194959	2.000042468171547	min_ratio
50.0	114.3576154473256	1000000.0	390.1743301983897	116276.3267549868	10319.130356390237	100.0	1e-06	1124.1819046071105	61561.74566204428	2.0000373040564985	min_ratio
50.0	1140.8048301776869	1000000.0	105135.07090863734	3364.217807650499	3293.573059209066	100.0	1e-06	251.0101946231644	60639.73632850524	2.0000430177081863	min_ratio
50.0	5939.120648692094	1000000.0	100.0	2507.105593644123	13673.907086502088	100.0	6.683368391224918e-05	17591.867995858913	53583.97484836493	2.000052219738332	min_ratio
