temperature	PNCA	NAPRT	NMNAT1-NaMN	NADS	SIRT	NAMPT	NMNAT1-NMN	NT5-NaMN	NT5-NMN	NRK1-NMN	PNP-NR	NRK1-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	pathway
70.0	3.059961900211908e-14	3.062926194833768e-14	3.0599619001865154e-14	3.059961900186515e-14	2.497903868025558e-08	2.8113760705906845e-08	2.7434404273013915e-08	2.430582305092832e-16	4.638849640188496e-10	4.1275628030567524e-10	5.1120817214603635e-11	2.1643967492147706e-16	2.6806309047258998e-17	6.282277491797085e-10	2.8511444604240198e-18	1.5854545522038504e-22	7.866498570642798e-15	2.455396192377394e-09	NAMPT
70.0	5.648418067070517e-14	5.6564485692921915e-14	5.648418066973048e-14	5.6484180669757235e-14	2.4722207572004325e-08	2.7871404715842815e-08	2.7141094448966013e-08	1.445234557557504e-16	2.1849141150956914e-10	1.0201007937178338e-10	1.1571622307568082e-10	6.773563545941242e-17	7.67687208441399e-17	6.138289374196077e-10	3.517011323498572e-18	1.9509476731277296e-20	7.651090621049902e-13	2.418943358461762e-09	NAMPT
70.0	1.3049879226958528e-15	1.305107112256732e-15	1.304987924288505e-15	1.3049879242885052e-15	2.470810926441201e-08	2.7743296304181407e-08	2.7124246224213334e-08	2.9680891505083937e-18	1.9887162940648142e-10	1.9619841726045817e-10	2.6214197267095103e-12	2.9550939062551358e-18	3.948083602140138e-20	6.163768678235108e-10	7.968366064992564e-20	2.998120067588686e-23	5.1792419313779295e-14	2.416138264787788e-09	NAMPT
70.0	8.895344615510932e-17	8.895428817301449e-17	8.895343739678877e-17	8.895343739678544e-17	1.1870248517196812e-07	1.2694540821083013e-07	1.2527407256085557e-07	3.290831623414982e-20	5.362109117719738e-10	5.324826294349472e-10	3.727273980687635e-12	1.5462023274791006e-18	1.0823100446007744e-20	1.6676073706868201e-09	8.83482594483188e-22	1.1254015498940754e-25	1.0083563389206532e-15	6.5715874747916014e-09	NAMPT
70.0	3.3497376638483024e-15	3.3531560384138648e-15	3.3497376659295143e-15	3.349737665929546e-15	2.4811840114381274e-08	2.8440247460569564e-08	2.7243983261245435e-08	4.014644135237789e-18	6.86367362610849e-10	1.07296787276963e-10	5.790670808475477e-10	6.831545202314792e-19	3.6868829467486485e-18	6.171936241037811e-10	3.127011959639424e-20	8.55159100432471e-25	3.494486338115451e-15	2.43214649648829e-09	NAMPT
70.0	1.3036397755444786e-15	1.3037218435549593e-15	1.303639777836183e-15	1.3036397778361826e-15	2.534873502960588e-08	2.907906739724184e-08	2.7859155554591472e-08	8.362779135907112e-20	5.997198504567725e-10	1.6870505902956085e-11	5.828353207028832e-10	8.710610806182876e-22	3.0092573058595593e-20	6.370624982165019e-10	7.694383283869452e-22	2.783004042768726e-26	1.4023850933095675e-14	2.510421828505416e-09	NAMPT
70.0	6.076707800426071e-15	6.080403982313289e-15	6.076707798417218e-15	6.076707798417287e-15	2.4732722753939895e-08	2.7813869257207995e-08	2.7153221346209357e-08	2.0136400337234845e-17	2.810059493183826e-10	2.3468397974276995e-10	4.6247904217842984e-11	1.6824081659467898e-17	3.3151469641470376e-18	6.143259413994502e-10	3.81317656198286e-19	2.0406046608451579e-22	7.406535776970513e-14	2.4205046690008378e-09	NAMPT
70.0	1.2927909514214765e-15	1.4188401565897783e-15	1.2927909538550276e-15	1.2927909538544175e-15	2.997759253336785e-08	3.6334858565816575e-08	3.3110930808633644e-08	2.2242110104702374e-16	4.2008584149334e-09	1.7720424493195513e-09	2.393901075771406e-09	9.673780246779953e-17	1.2561462181566606e-16	7.95111791741725e-10	3.64445158919767e-19	7.041049617307234e-20	3.491488984244244e-11	3.1333395678841057e-09	NAMPT
70.0	2.4819143475323147e-16	2.4819167974822285e-16	2.481914345677203e-16	2.4819143456772033e-16	1.1602742681477063e-07	1.2422895725156465e-07	1.2256893073980564e-07	9.100509393018495e-21	5.337724296433622e-10	5.337285584681934e-10	4.1885874395552917e-14	-2.673927323002159e-19	-2.0984360888268683e-23	1.659982639745161e-09	2.4431944777894144e-22	-3.822852801842118e-26	1.9853007733527933e-15	6.541504174065148e-09	NAMPT
70.0	1.3047446995055522e-15	1.3047562944450133e-15	1.3047447014797935e-15	1.3047447014797945e-15	2.482717582587653e-08	2.8128648180931055e-08	2.7261554345854434e-08	2.741422580869142e-20	6.016380437359048e-10	3.522920265660654e-10	2.490104753947008e-10	1.763617931101003e-20	1.2460940770843462e-20	6.177478180796711e-10	2.4381971099588697e-22	6.453755824142982e-25	3.355417751388095e-13	2.4343798245497213e-09	NAMPT
70.0	1.3048533777926347e-15	1.304920449614917e-15	1.304853378285746e-15	1.3048533782853987e-15	2.477528892403724e-08	2.782142940497463e-08	2.720207283572979e-08	4.243876921242635e-18	5.719448535745149e-10	5.684056883311217e-10	3.526023292179608e-12	4.424379233062974e-18	2.744558591529681e-20	6.158174088592051e-10	3.958040315694674e-20	3.9316990823622e-24	1.3141951213570303e-14	2.426785211688168e-09	NAMPT
70.0	3.442357695160263e-13	3.4441643204931913e-13	3.442357695158407e-13	3.442357695158423e-13	2.4696515097945256e-08	2.7887464670852323e-08	2.7111374871394806e-08	2.1202345348684134e-16	1.9774802426159203e-10	3.4545657402222815e-11	1.6313941556369303e-10	3.7054006471678357e-17	1.7497217899072647e-16	6.12887432437141e-10	5.692148741874776e-18	2.5950623957807263e-21	6.29512956761573e-14	2.4152040093800757e-09	NAMPT
70.0	6.050359848308202e-13	6.050738034917805e-13	6.050359848301275e-13	6.050359848301273e-13	2.4703891223870486e-08	2.7735347625498267e-08	2.711881516127148e-08	1.95424332125204e-15	2.934090941216037e-10	2.9306415512593744e-10	3.4047133695567676e-13	1.9520734419700783e-15	2.267836613307136e-18	6.161875252319343e-10	3.5549792717669163e-17	1.1437847362386633e-21	4.4676587105842114e-15	2.4155289733850063e-09	NAMPT
70.0	1.3049411561296857e-15	1.305007440646035e-15	1.3049411573311404e-15	1.3049411573311404e-15	2.4731985648829608e-08	2.7769850558259866e-08	2.7152046506706334e-08	1.7579733271771676e-18	1.9863304353291752e-10	1.9646490783702448e-10	2.157330767055015e-12	1.6855593973119929e-18	1.85084642055959e-20	6.156359158550975e-10	4.7195937497398417e-20	3.5629411614196346e-24	1.0804928838040914e-14	2.42006216282043e-09	NAMPT
70.0	4.12559212924224e-15	4.125619024362965e-15	4.125592127822233e-15	4.125592127822235e-15	2.4798018738503672e-08	2.7995597587368077e-08	2.722813013875075e-08	3.4281915519515555e-20	1.9896648078897342e-10	4.8170471720769876e-11	1.507126283751614e-10	6.558726112324104e-21	2.0518535876168563e-20	6.166714391432082e-10	9.203593235075649e-22	4.363100675578491e-25	8.338069304217087e-14	2.4301155262451232e-09	NAMPT
70.0	2.333171532382071e-13	2.341259339053453e-13	2.3331715323973923e-13	2.3331715323973797e-13	2.471109579426742e-08	2.8152243826595813e-08	2.712819652022234e-08	8.674733820041149e-16	4.4606284565524907e-10	3.547315152802474e-11	4.1040581182679646e-10	6.902729969011658e-17	7.984399820729848e-16	6.134576123191859e-10	1.0333980397621875e-17	1.374996508876947e-20	1.8388230042792348e-13	2.4173340430352245e-09	NAMPT
70.0	2.111754383035043e-14	2.111794502575044e-14	2.1117543832645828e-14	2.1117543832646027e-14	2.470764646561843e-08	2.7921923423399995e-08	2.712447154758289e-08	4.1900031632507553e-19	1.9787934940278006e-10	1.372273889803877e-11	1.841438451735852e-10	2.979859734848951e-20	3.9985802683287044e-19	6.132952678736167e-10	1.1248812729357052e-20	1.0654026870903525e-24	1.2765331156105812e-14	2.4168461969470385e-09	NAMPT
70.0	2.660985914617548e-13	4.930164368818067e-13	2.6609859145866916e-13	2.660985914586513e-13	2.868797147702216e-08	5.0657874616224737e-08	3.147172497108273e-08	2.291964380163717e-13	1.8670742347821255e-08	1.9108120083222783e-10	1.8476796393804072e-08	2.353693362457123e-15	2.2684139538992905e-13	7.064884983816713e-10	7.510048613350694e-17	1.3518006197189024e-18	2.864753184955532e-12	2.7840195924233428e-09	NAMPT
70.0	1.3049450480987665e-15	1.3050273651347163e-15	1.3049450481333458e-15	1.3049450481333458e-15	2.4729295156868974e-08	2.776732828686596e-08	2.7148722534816515e-08	7.867762861135564e-18	7.068153144023185e-10	7.046664824140813e-10	2.0515909450084173e-12	7.816111641175139e-18	2.275354560263769e-20	6.164569200605842e-10	5.943835288445521e-20	4.145156291489168e-23	9.724104322883746e-14	2.4194286828932136e-09	NAMPT
70.0	6.916908084757906e-14	6.916987493689326e-14	6.916908084653663e-14	6.916908084653667e-14	2.473056697788405e-08	2.777589704868356e-08	2.715066543457331e-08	7.760581196427472e-17	1.583840026945031e-09	1.572951170761573e-09	1.0885877496796385e-11	7.512166217325e-17	5.198905155028587e-19	6.143427579390818e-10	2.6074464017993765e-19	5.4677213672446145e-24	2.9786866618527275e-15	2.420167625757809e-09	NAMPT
70.0	1.2749166126171966e-13	1.275255242484752e-13	1.274916612622826e-13	1.2749166126228276e-13	2.4693668212040262e-08	2.804131801682574e-08	2.71083268831213e-08	3.381488358130102e-17	3.2504637326601056e-10	4.845412416970925e-12	3.201864108118475e-10	5.047052592528083e-19	3.3350524717458743e-17	6.127901727781585e-10	5.522023802562639e-19	5.825013924702762e-23	1.4550037192123247e-14	2.414786162819542e-09	NAMPT
70.0	1.3049298444793582e-15	1.307520455366021e-15	1.304929844796294e-15	1.304929844796294e-15	2.4734495336725697e-08	2.7883959563604153e-08	2.7154082535890534e-08	4.453906127785525e-18	1.9973721064543229e-10	8.892522871585143e-11	1.1081145670700159e-10	1.549437245330941e-18	1.9307827084784523e-18	6.190650457842471e-10	1.1957307427684466e-19	3.517428110465624e-25	5.252225792494272e-16	2.419588504094475e-09	NAMPT
70.0	1.1188823529408295e-13	1.118903601746511e-13	1.1188823529550069e-13	1.1188823529550069e-13	2.4772575775108243e-08	2.781538703332855e-08	2.7198606632173416e-08	7.773918055922496e-17	1.9897026741672097e-10	1.9887306520192997e-10	9.682561139014931e-14	7.899412696020133e-17	3.8459965910733436e-20	6.166831989406571e-10	2.0870473121262524e-18	5.7495782624060674e-24	3.7660340077978257e-16	2.42614274530015e-09	NAMPT
70.0	1.3048806613812664e-15	1.3048834222841684e-15	1.3048806597130681e-15	1.3048806597130657e-15	2.537255207810528e-08	2.841298442811523e-08	2.77974165163553e-08	1.0825593478433659e-19	2.199633310606513e-10	2.1973261747234053e-10	2.3029748342145523e-13	-3.8355425945181023e-19	-4.019955672533076e-22	6.153371985167903e-10	2.6232211407434972e-21	-2.791695177171916e-26	4.161048893522652e-16	2.424865742785508e-09	NAMPT
70.0	8.890306808159627e-14	8.890307556123295e-14	8.890306808424558e-14	8.890306808424563e-14	2.5995090968399217e-08	2.9259099754956915e-08	2.8598277765106162e-08	2.6872282458435235e-19	2.1311117482827732e-10	2.128948445080274e-10	2.1010461742984708e-13	4.558432430967206e-19	4.498656645426474e-22	6.606056590886609e-10	7.21434474409136e-21	5.123523532423908e-25	6.2257028200602576e-15	2.603275700216871e-09	NAMPT
70.0	1.305020789646946e-15	1.3050536679571819e-15	1.3050207901839315e-15	1.3050207901839313e-15	2.4694814072470012e-08	2.7908329648948545e-08	2.7109712923266263e-08	4.11937374542427e-20	2.391448712911303e-10	5.3351785652532165e-11	1.8484433081388238e-10	8.872646142141923e-21	3.070676965428759e-20	6.128236399945401e-10	9.143858536906727e-22	6.057787044810247e-24	9.487548247157553e-13	2.4149001558661768e-09	NAMPT
70.0	1.3034741726903084e-15	1.3039000303330894e-15	1.3034741719750731e-15	1.3034741719750934e-15	2.5425902305318218e-08	2.871243537673058e-08	2.7947494423178826e-08	1.096277382812842e-18	3.3649602303674296e-10	2.1143807537412428e-10	1.2505673064286587e-10	7.792294065521178e-19	4.608807788826779e-19	6.398830055071408e-10	1.8056213340868217e-20	1.7239007436697056e-25	1.2170197528116565e-15	2.5215934217167775e-09	NAMPT
70.0	1.2971362294613953e-15	1.3073872290564084e-15	1.2971362272053475e-15	1.297136227205385e-15	2.8215465946324486e-08	3.2063035677390964e-08	3.1124466156309135e-08	1.181183362271049e-17	2.3811823572750845e-10	3.785849688325113e-11	2.0025676032208625e-10	1.803236892780985e-18	9.538390697331495e-18	7.383097822539637e-10	3.1710979500034056e-19	5.452828780253596e-24	2.9785221710890037e-15	2.909001507104491e-09	NAMPT
70.0	1.3050053464227774e-15	1.3050068022907155e-15	1.3050053445710724e-15	1.3050053445710724e-15	2.4702414230821896e-08	2.773426272826984e-08	2.711848359186872e-08	3.581459205790548e-20	1.978249351829196e-10	1.9517208097862414e-10	2.6484174761422883e-12	1.7123346587823458e-19	2.323566847300598e-21	6.131262822233945e-10	9.615067658441967e-22	1.4961138610182582e-25	4.436728153137098e-15	2.4160706660256033e-09	NAMPT
70.0	1.3027176107792378e-15	1.302936954248082e-15	1.3027176141809224e-15	1.3027176141809222e-15	2.577521334069757e-08	3.052234867359213e-08	2.8347077858974924e-08	2.1863053045947346e-19	1.5230042520351457e-09	3.810986319457757e-13	1.5226159365295356e-09	1.7805614663418878e-22	7.113876598780786e-19	6.526476614148355e-10	8.114392387741195e-22	1.2959795741414148e-25	7.216873664549632e-15	2.5718658207941394e-09	NAMPT
70.0	1.3013931287051638e-15	1.4372555234139402e-15	1.3013931277562702e-15	1.3013931277653023e-15	2.637499334082732e-08	3.1862998070089824e-08	2.903207764996957e-08	1.3581766954771144e-16	2.1617888161907733e-09	5.126499725603086e-12	2.1566266017267904e-09	3.2241067674247697e-19	1.3562679495002466e-16	6.742581015346949e-10	3.6686488116997133e-19	8.632788057972148e-23	3.571473838005366e-14	2.6570856126557718e-09	NAMPT
70.0	1.3041927594295487e-15	1.3048465482626706e-15	1.304192758567121e-15	1.3041927585671208e-15	2.5089064286534194e-08	2.8421077472931643e-08	2.7561700914404796e-08	6.945971580088524e-19	2.5193924858568057e-10	2.0236719390637084e-11	2.3167339945856315e-10	5.84311219034165e-20	6.689068723262676e-19	6.276740293506703e-10	1.4989052687848988e-20	3.232653190652962e-24	2.9129736480327486e-14	2.4726379320444934e-09	NAMPT
70.0	1.3018741609041133e-15	1.3071466535637517e-15	1.3018741605780306e-15	1.3018741605780304e-15	2.6154682020205587e-08	2.9666939986328658e-08	2.8779243641319118e-08	5.1451881891473785e-18	2.166262957268006e-10	4.557251444731348e-13	2.161670215860401e-10	1.0523790039049736e-20	4.991796130019252e-18	6.715257744277039e-10	1.381317773340498e-19	3.1499673195851282e-24	3.548996287425084e-15	2.6245629229871987e-09	NAMPT
70.0	1.3045553198869544e-15	1.305858181591813e-15	1.3045553201529709e-15	1.3045553201529713e-15	2.4917103418747745e-08	2.8135538736706823e-08	2.736456387624698e-08	1.6874214110813185e-18	2.00458348296563e-10	5.078815869206252e-11	1.487073478085609e-10	4.2992180771923907e-19	1.2574078367626325e-18	6.213046708726117e-10	4.530184515201669e-20	3.129180833234763e-22	9.628417959395804e-13	2.447461762037284e-09	NAMPT
70.0	1.305015581957733e-15	1.3152517744391176e-15	1.3050155819226257e-15	1.3050155819226235e-15	2.469629961200578e-08	2.7855236612108223e-08	2.7111124405634252e-08	1.5010407435583125e-17	1.981923198108709e-10	6.834732760107089e-11	1.2984361145183002e-10	5.1102507171834944e-18	9.708241307968068e-18	6.142672142621033e-10	4.0298122855751206e-19	3.967990642008913e-24	1.3807579700190046e-15	2.414826098646122e-09	NAMPT
70.0	1.803429807495502e-15	1.8100608204562337e-15	1.803429808969859e-15	1.803429808969859e-15	2.6362101057007313e-08	2.9911814094590694e-08	2.9015953577855682e-08	6.521566691035554e-18	2.1904002423741514e-10	2.2042487567372763e-12	2.1683387920712268e-10	6.634023958481586e-20	6.525933114383532e-18	6.790247412545341e-10	1.750831193964149e-19	2.1935602676684864e-24	1.8962735552374863e-15	2.653854324277982e-09	NAMPT
70.0	1.3041004475707819e-15	1.3049964220327352e-15	1.304100447892436e-15	1.3041004478924354e-15	2.512861204484356e-08	2.8243911104008197e-08	2.760580985875251e-08	1.0992149567775878e-16	1.2348051197489248e-09	1.2305110726573824e-09	4.291202029722538e-12	1.1812739967191835e-16	4.119482390779665e-19	6.338071981643078e-10	4.886923636089087e-19	1.0497563233110526e-23	2.8450618200365962e-15	2.4771991180092334e-09	NAMPT
70.0	1.304456029307948e-15	1.3060009478290163e-15	1.3044560286730275e-15	1.3044560286730277e-15	2.496233284329259e-08	2.815963314105688e-08	2.7415833915426042e-08	2.519316511011039e-18	2.0179881033525197e-10	8.346739283930503e-11	1.183304186869017e-10	1.0217425600476412e-18	1.4485067900898415e-18	6.254678081355599e-10	6.763555666736304e-20	4.699370709078023e-25	9.988090452881635e-16	2.4535023765888107e-09	NAMPT
70.0	1.304685321058512e-15	1.3050332109205666e-15	1.304685320395271e-15	1.3046853203952995e-15	2.4855577650643407e-08	2.8111477974377352e-08	2.7294139926405785e-08	3.406650653860115e-19	1.996538763425468e-10	1.1220637795073024e-12	1.9852606525639552e-10	1.1614892609201141e-21	2.0550022606253418e-19	6.188062379460912e-10	9.145762842307294e-21	2.286610731693704e-25	5.747306644000111e-15	2.438563577910139e-09	NAMPT
70.0	1.304212551868551e-15	1.3077781117589266e-15	1.3042125493936082e-15	1.3042125493936118e-15	2.5079604287797625e-08	2.83800188516701e-08	2.7550826622614017e-08	3.484365064866918e-18	2.0244243286239709e-10	7.169814226411804e-13	2.0172104058245986e-10	1.2209735615446293e-20	3.435162939192153e-18	6.274667776204786e-10	9.354401075251157e-20	2.887036336366586e-24	4.410857296020125e-15	2.471223639024794e-09	NAMPT
70.0	1.304993502700763e-15	1.305534555699826e-15	1.3049935021497076e-15	1.3049935021497076e-15	2.4707575466821677e-08	2.792629303661925e-08	2.712425231112367e-08	5.538993239386976e-19	1.9806592846980415e-10	9.89990140372552e-12	1.8797851322657666e-10	2.775570334088803e-20	5.26908759009721e-19	6.138746984325418e-10	1.487041780911543e-20	2.0201956110867827e-23	1.87513839502004e-13	2.416678149292452e-09	NAMPT
70.0	1.304863885034471e-15	1.3050337869258457e-15	1.3048638854646802e-15	1.3048638854646804e-15	2.4769255809988673e-08	2.7845003423164707e-08	2.719486240007043e-08	8.932804573413845e-19	1.98871939915804e-10	1.651087489656563e-10	3.2235300510457626e-11	7.472298567504114e-19	1.4562945382653774e-19	6.163778321431763e-10	2.398171120147886e-20	2.653023213600764e-22	1.5278904396900866e-12	2.425607894946595e-09	NAMPT
70.0	1.0363762721136975e-14	1.0363824742563893e-14	1.03637627249885e-14	1.0363762724988471e-14	2.4699892675642314e-08	2.7728794738553243e-08	2.7115587703286662e-08	2.2286667626686974e-18	1.9778785801119063e-10	1.9759195959251892e-10	1.9550850547103985e-13	9.136350382005024e-19	9.040010570001618e-22	6.130111376124836e-10	5.983254444618204e-20	6.929538730776154e-26	3.8991320063326955e-16	2.4157053906424903e-09	NAMPT
70.0	1.3050061275149095e-15	1.3051089243894079e-15	1.3050061285853247e-15	1.3050061285853235e-15	2.4701954030800378e-08	2.774489899637657e-08	2.7117931183283566e-08	1.1844213823730495e-18	2.1927639071873254e-10	2.0550118044290346e-10	1.3714066254988888e-11	1.1253097615750542e-18	7.509193627369082e-20	6.131926028140426e-10	2.869026854393426e-20	1.2868089991214151e-23	6.1144020840216e-14	2.415978457492451e-09	NAMPT
70.0	1.2763611269784944e-15	1.276362082460079e-15	1.2763611210231785e-15	1.276361121023181e-15	3.59646911027905e-08	4.072713323899452e-08	3.976319321184265e-08	3.648023614081285e-20	3.1064887112716866e-10	3.10614784666755e-10	3.254394700061542e-14	1.4453680749692868e-18	1.5143483326654997e-22	9.6390594413889e-10	9.793771715247876e-22	2.758783456555812e-25	1.5425134130412316e-15	3.798503381965832e-09	NAMPT
70.0	1.0193674176941444e-12	1.0228276836393442e-12	1.019367417694151e-12	1.0193674176941507e-12	2.4874987801185732e-08	3.145164981323891e-08	2.731522700703463e-08	3.530041004748727e-15	3.5928878311367183e-09	7.623135278004604e-11	3.515210476143171e-09	7.504941150487905e-17	3.4549313348475484e-15	6.197663278496694e-10	5.274461295242213e-18	5.462462619821358e-20	1.4460022135012413e-12	2.4412585732645344e-09	NAMPT
70.0	4.544231339933986e-15	4.562116699691867e-15	4.544231339431091e-15	4.544231339437089e-15	2.4849148708116557e-08	2.7976601695140367e-08	2.728661177861261e-08	6.173318447512062e-17	2.581542567682086e-10	1.8669461777921303e-10	6.879871211844645e-11	4.5129104453492986e-17	1.657948209020444e-17	6.185302768633901e-10	1.281197677449554e-18	2.4646407198331498e-20	2.6609268705490973e-12	2.437467615402763e-09	NAMPT
70.0	6.514154741737478e-13	6.514726579636633e-13	6.514154741691967e-13	6.514154741691967e-13	2.4706688755291077e-08	2.7739536222999863e-08	2.7121733958967088e-08	1.9341506303193182e-15	1.9915493177334257e-10	1.9860936365868046e-10	5.412346487133078e-13	1.9287896088526255e-15	5.256159709860116e-18	6.172566959186681e-10	5.192573241353327e-17	1.6175266721945016e-21	4.33346594884325e-15	2.4156966191496282e-09	NAMPT
70.0	1.3049413402007328e-15	1.305062638800587e-15	1.3049413416672526e-15	1.3049413416672443e-15	2.473307581806322e-08	2.8101229750375614e-08	2.7153637625481477e-08	2.1324949042932714e-19	5.950280249700753e-10	2.6167442033708404e-10	3.329700956210662e-10	9.074449726017682e-20	1.154175103972215e-19	6.142385233894249e-10	1.9068190998069665e-21	5.109456516210766e-24	3.835090119250848e-13	2.42056310923132e-09	NAMPT
70.0	1.304857488381653e-15	1.304858777058685e-15	1.304857485950005e-15	1.3048574859499658e-15	2.4773324017286573e-08	2.7816370996441537e-08	2.719982015884986e-08	4.147924283235506e-20	1.9866796838560677e-10	1.9786150578006119e-10	8.060872712921381e-13	1.5958184641329084e-18	6.501357542206591e-21	6.157443782072192e-10	1.1135844451591564e-21	1.1635185008285161e-25	3.753342534816117e-16	2.426497443199685e-09	NAMPT
70.0	3.1130330930656715e-14	3.113064023222756e-14	3.113033093067574e-14	3.113033093067487e-14	2.4695039059762796e-08	2.7731231802699636e-08	2.7109998293290924e-08	1.0394380575805171e-17	4.596065595093947e-10	4.511974014052318e-10	8.366021481745302e-12	1.0219048955038944e-17	1.8947032606289246e-19	6.128243624036007e-10	1.20052796167071e-19	3.754926324351225e-23	4.3136622417659524e-14	2.4149903527600075e-09	NAMPT
70.0	1.304761350696801e-15	1.3068081808287058e-15	1.3047613526230103e-15	1.3047613526230103e-15	2.4815045118166557e-08	2.7938608235980948e-08	2.724642524374735e-08	5.461937859025649e-18	2.0070884640928368e-10	1.3060850047615364e-10	6.968936119628906e-11	3.5612622128959874e-18	1.899295953830367e-18	6.220826463003169e-10	1.4663548861966952e-19	4.305112288056648e-22	4.1098473684099316e-13	2.431381430342295e-09	NAMPT
70.0	1.2248844362834394e-13	1.2254807930196532e-13	1.2248844362730348e-13	1.2248844362730355e-13	2.5138948012234174e-08	2.8624901395669208e-08	2.7618736726890372e-08	1.5939546496061007e-16	1.0208577084342936e-09	6.441292693704908e-10	3.764559791064114e-10	1.0061640456877667e-16	5.87858971697499e-17	6.29436229694519e-10	8.512612150342972e-19	1.6352886654410812e-21	2.724599573914831e-13	2.479911203120338e-09	NAMPT
70.0	3.1175846025165554e-13	3.117602652247299e-13	3.1175846024900633e-13	3.117584602490068e-13	2.482587483786946e-08	2.790572456670277e-08	2.7259767436422724e-08	1.0718815801658438e-17	1.992976939990212e-10	1.7104063111750222e-10	2.8174614284529948e-11	9.217471941406296e-18	1.5182004264396407e-18	6.177000623468252e-10	2.8776577710748634e-19	1.70760497010325e-22	8.244859698903806e-14	2.4342043620652186e-09	NAMPT
70.0	1.3049980681225468e-15	1.316510190038898e-15	1.3049980679284472e-15	1.304998067928456e-15	2.470561273987044e-08	2.8565752497028858e-08	2.7122067055458153e-08	2.575585463336728e-17	1.866748164829064e-09	1.0363460949230068e-09	8.29152872785918e-10	1.431733342029394e-17	1.1438393596505838e-17	6.132833716593581e-10	7.329504815453637e-20	6.623584215509618e-22	1.249197120139321e-12	2.4164556205910645e-09	NAMPT
70.0	3.958504812192536e-15	3.971581275577917e-15	3.958504811665179e-15	3.958504811665179e-15	2.4735702802977796e-08	2.7983990549329154e-08	2.7155805169226293e-08	1.3090281872070786e-17	2.1600483757264972e-10	5.578607890773331e-12	2.104092955379653e-10	3.390784930633623e-19	1.2788830330575088e-17	6.177591504217066e-10	3.242810633782636e-19	3.956054225366419e-23	1.6934143911101048e-14	2.4201063247525877e-09	NAMPT
70.0	1.7356495827644975e-14	1.7383061631132066e-14	1.7356495828854668e-14	1.7356495828855242e-14	2.5575678912584718e-08	2.8901497494519535e-08	2.811875836530489e-08	7.799693245236964e-16	4.140307217829908e-09	4.0029130711604025e-09	1.35577724287376e-10	7.544596639202593e-16	2.549981054546517e-17	6.453449827788843e-10	1.0529669726422977e-18	1.3130959566783662e-20	1.8164223821307519e-12	2.543096808982253e-09	NAMPT
70.0	1.3050026323054604e-15	1.3053754565857421e-15	1.3050026310987454e-15	1.3050026310987456e-15	2.47036896458774e-08	2.7917054743646056e-08	2.7119938538830875e-08	4.059056180530576e-19	2.0603835055317524e-10	2.2074972535457306e-11	1.837400485168082e-10	4.3708780194473726e-20	3.6371415143633316e-19	6.131528269135363e-10	1.0463310908591322e-20	1.6991640669825851e-23	2.2332950090971728e-13	2.4162501978400357e-09	NAMPT
70.0	1.3049989711188208e-15	1.31138256492896e-15	1.3049989751530645e-15	1.3049989751530643e-15	2.4704308260386686e-08	2.788412927579531e-08	2.712031973189217e-08	8.186378942496004e-18	1.9824414241914933e-10	4.8862751263201334e-11	1.4895636576879232e-10	2.0226247899398637e-18	6.1628710429395126e-18	6.144281527455465e-10	2.1977798123076997e-19	6.758829616701408e-22	4.2502538715567453e-13	2.4160127765061063e-09	NAMPT
70.0	1.303946921876887e-15	1.3040024067533523e-15	1.3039469191496915e-15	1.3039469191496931e-15	2.5204972783240607e-08	2.8492530373620276e-08	2.7694536407159773e-08	6.58670937910544e-20	2.038219204150096e-10	3.757924612644013e-11	1.6623584490176195e-10	1.373912590587401e-20	6.077602405227072e-20	6.317512919867348e-10	1.7683199134085102e-21	9.596711066899276e-26	6.8293868074821896e-15	2.4895649280512908e-09	NAMPT
70.0	2.1911964732819214e-13	2.19508241507216e-13	2.1911964732701902e-13	2.1911964732701902e-13	2.495010604503075e-08	2.8127061390520954e-08	2.740105725925618e-08	7.539395476010141e-16	2.023392579388837e-10	1.0348146080135476e-10	9.88565793066837e-11	3.856094073440082e-16	3.683749048447439e-16	6.271463341265287e-10	2.0240855343798174e-17	1.7442331336685343e-22	1.2178308451956856e-15	2.451170333873476e-09	NAMPT
70.0	1.3042496679790185e-15	1.3042604791485723e-15	1.304249665834065e-15	1.3042496658340653e-15	2.5062212717689303e-08	2.8162656346059686e-08	2.753094067428744e-08	2.409206615610143e-19	2.3446503864248107e-10	2.294096453684582e-10	5.0518957109931094e-12	3.7465395069915386e-19	8.250328919787143e-21	6.266602784970265e-10	5.577407920385519e-21	2.1954094943330038e-25	3.4975630297225397e-15	2.4687292608489984e-09	NAMPT
70.0	9.279110791069265e-13	9.28151070512776e-13	9.279110791064041e-13	9.279110791058976e-13	2.471424299315639e-08	2.7761646001872188e-08	2.713108532899125e-08	2.1942075289456088e-15	1.9795512865658437e-10	1.8092505849792736e-10	1.6259407476533388e-11	2.0131235947946784e-15	1.807546922428542e-16	6.135306038460253e-10	5.890742493122119e-17	3.2929217400600985e-19	7.706626821236003e-13	2.417770245790212e-09	NAMPT
